concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
D,2
A,4
F,1
D,3
E,0
F,2
A,5
D,4
E,1
F,3
A,6
G,0
E,2
B,5
A,7
F,4
G,1
E,3
B,6
H,0
A,8
G,2
C,5
E,4
B,7
I,1
C,6
G,3
A,9
B,8
I,2
A,5
G,4
A,10
C,7
J,1
A,6
H,3
D,9
C,8
A,11
I,4
J,2
B,5
D,10
A,7
K,1
D,6
A,12
A,8
F,9
J,4
D,11
K,2
F,10
C,5
D,7
A,13
M,1
F,6
B,12
E,9
D,8
L,4
A,14
M,2
A,5
D,13
F,11
E,10
E,6
N,1
F,7
C,12
A,15
G,9
M,4
B,14
B,5
F,8
F,13
G,6
E,11
N,2
A,16
G,10
A,12
E,7
D,15
C,14
A,17
O,4
I,6
C,5
E,13
E,8
B,16
G,11
I,10
G,7
D,12
A,18
F,15
A,14
D,17
A,5
G,13
J,6
J,10
A,19
G,8
I,11
I,7
F,12
C,16
B,18
E,15
B,14
A,20
F,17
H,13
K,6
K,10
H,8
D,5
D,19
J,11
A,16
J,7
E,12
A,21
C,14
G,15
C,18
B,20
M,10
E,17
M,6
F,5
A,22
F,19
D,16
D,21
K,7
G,12
K,11
A,14
H,15
A,23
G,17
A,18
C,20
O,10
N,6
E,19
B,22
F,16
E,5
F,21
M,7
H,12
M,11
A,24
D,14
D,18
D,23
H,17
A,20
A,25
E,21
C,22
G,5
G,19
O,11
F,14
D,24
N,7
F,18
F,23
A,26
B,20
B,25
G,21
A,22
I,5
E,14
I,19
F,24
E,18
A,27
E,23
B,26
C,20
C,25
I,21
A,28
D,22
J,5
D,27
E,24
G,14
J,19
G,23
G,18
A,29
A,20
A,25
J,21
C,26
F,22
D,28
L,5
G,24
A,30
F,27
H,23
I,14
K,19
I,18
D,29
A,26
K,21
B,20
D,25
A,31
E,22
F,28
B,30
J,18
J,14
M,5
M,19
I,24
E,27
A,32
M,21
F,29
C,20
D,26
F,25
B,31
G,22
E,28
C,30
K,18
O,5
L,14
A,33
O,19
J,24
G,27
D,32
A,20
O,21
F,26
C,31
E,29
E,25
I,22
M,14
B,33
A,30
M,18
G,28
H,27
B,20
L,24
A,35
F,32
E,26
A,31
G,29
G,25
O,14
C,20
J,22
A,36
I,28
D,30
O,18
C,33
M,24
D,35
G,26
E,32
I,25
A,37
H,29
B,31
A,20
L,22
B,36
J,28
A,33
F,30
F,35
I,26
A,38
O,24
J,25
G,32
C,31
D,37
B,20
C,36
M,22
J,26
E,35
B,33
L,28
D,38
I,32
K,25
A,31
A,40
F,37
C,20
O,22
A,36
C,33
M,28
G,35
M,25
K,26
A,41
J,32
B,31
F,38
D,40
I,34
E,37
A,20
A,33
A,42
N,28
N,25
B,36
M,26
D,41
K,32
E,38
F,40
J,34
C,31
A,43
G,37
D,20
B,33
C,36
F,41
N,26
D,42
M,32
A,44
G,38
L,34
E,40
A,31
B,43
H,37
C,33
A,45
F,20
E,41
A,36
F,42
N,32
G,40
D,44
I,38
M,34
D,31
C,43
A,46
E,20
D,45
E,42
B,36
I,40
G,41
A,47
F,44
J,38
F,31
O,34
A,43
D,46
G,20
F,45
A,48
D,47
J,40
E,44
C,36
H,41
K,38
G,42
E,31
D,43
A,49
I,20
D,48
E,45
F,46
F,47
A,36
L,40
I,42
M,38
G,44
G,31
F,43
F,48
J,20
D,49
E,46
E,47
B,36
G,45
F,39
O,38
J,42
H,44
M,40
H,31
E,43
E,48
K,20
G,46
F,49
G,47
I,45
E,39
C,36
K,42
O,40
M,20
G,48
G,43
H,46
E,49
G,39
A,36
H,47
J,45
O,20
M,42
H,43
H,48
G,49
D,36
I,39
L,45
O,42
H,49
F,36
J,39
M,45
E,36
L,39
