concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
D,2
C,1
A,4
D,3
E,0
F,2
A,5
D,4
A,1
G,0
F,3
A,6
F,4
B,5
E,2
A,7
D,1
E,3
B,6
H,0
C,5
G,2
E,4
A,8
B,7
F,1
G,3
A,9
C,6
A,5
G,4
H,2
B,8
E,1
C,7
H,3
A,10
D,9
B,5
A,6
C,8
A,11
I,4
G,1
A,7
D,10
F,9
A,12
C,5
B,6
A,8
D,11
J,4
H,1
B,7
A,13
E,9
F,10
D,12
C,6
A,5
F,11
L,4
D,8
A,14
C,7
D,13
E,10
F,12
G,9
A,6
A,15
B,5
E,11
F,8
B,14
M,4
G,10
F,13
E,12
A,16
A,7
I,9
D,6
B,15
C,5
E,8
G,11
O,4
I,10
A,17
C,14
D,16
E,13
G,12
J,9
D,7
F,6
A,18
C,15
G,8
A,5
I,11
J,10
B,17
A,14
H,12
G,13
F,16
A,19
F,7
D,5
E,6
L,9
A,15
H,8
D,18
J,11
A,20
L,10
C,17
E,16
D,14
I,13
G,6
F,5
D,19
E,7
A,21
F,18
B,15
K,11
M,9
D,20
F,14
M,10
A,17
G,16
H,6
A,22
J,13
F,19
E,5
G,7
M,11
O,9
B,21
E,18
C,15
O,10
E,14
F,20
A,23
I,16
D,17
G,5
K,13
D,22
E,19
N,11
A,24
I,7
C,21
G,14
A,15
E,20
G,18
D,23
J,16
A,25
F,17
I,5
M,13
G,19
F,22
J,7
B,24
A,21
A,26
I,14
H,18
D,15
F,23
G,20
E,17
L,16
D,25
I,19
J,5
K,7
A,27
N,13
E,22
C,24
H,20
B,21
D,26
F,15
J,14
E,23
J,19
G,17
A,28
F,25
M,16
L,5
M,7
D,27
A,24
G,22
C,21
G,23
L,14
A,29
E,15
F,26
M,5
I,17
K,19
E,25
D,28
N,16
H,22
N,7
A,30
F,27
D,24
G,15
A,21
E,26
B,29
H,23
M,14
A,31
J,17
M,19
N,5
G,25
F,28
E,27
F,24
D,30
H,15
D,21
A,32
G,26
O,14
C,29
K,17
D,31
I,25
O,19
E,28
A,33
G,27
F,30
F,21
H,26
A,29
E,24
M,17
D,32
A,34
F,31
J,25
G,28
B,33
H,27
E,30
D,29
F,32
E,21
A,35
G,24
N,17
D,34
E,31
C,33
K,25
I,28
A,36
G,30
E,32
G,21
F,29
D,35
H,24
A,37
A,33
F,34
G,31
J,28
M,25
D,36
G,32
I,21
I,30
A,38
F,35
E,29
D,37
E,34
D,33
L,28
H,31
A,39
O,25
J,30
F,36
J,21
E,35
H,32
B,38
G,34
A,40
G,29
F,37
F,33
M,28
D,39
L,30
G,35
C,38
K,21
A,41
E,36
H,34
B,40
N,28
H,29
E,37
F,39
A,42
E,33
M,30
H,35
M,21
A,38
B,41
G,36
C,40
G,37
A,43
E,39
B,42
O,30
G,33
I,36
B,38
A,44
N,21
C,41
A,40
H,37
D,43
G,39
C,42
A,45
J,36
I,33
C,38
B,44
B,40
A,46
A,41
F,43
I,39
A,42
D,45
K,36
J,33
A,38
A,47
C,44
C,40
D,46
E,43
D,41
J,39
B,42
A,48
M,36
F,45
A,40
D,47
L,33
A,44
D,38
F,46
F,41
A,49
G,43
B,48
K,39
O,36
C,42
B,40
F,47
E,45
A,50
M,33
D,44
F,38
E,46
B,49
H,43
E,41
A,51
C,48
A,42
C,40
G,45
D,50
M,39
E,47
N,33
F,44
G,46
E,38
A,52
G,41
C,49
B,51
A,48
I,45
B,42
A,40
N,39
G,47
A,53
F,50
H,46
G,38
E,44
B,52
I,41
A,49
C,51
J,45
D,40
C,42
B,48
I,47
B,53
E,50
H,38
J,41
A,55
G,44
C,52
F,40
D,49
A,51
L,45
A,42
C,48
A,56
J,47
C,53
G,50
