concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
A,4
C,1
D,3
E,0
A,5
C,2
A,1
G,0
F,3
D,4
A,6
D,5
A,2
D,1
A,7
I,0
F,4
B,6
A,8
F,5
B,2
B,7
E,4
F,1
J,0
C,6
A,9
D,8
C,2
E,5
E,1
C,7
A,10
L,0
G,4
A,6
B,9
F,8
A,11
G,5
M,0
A,7
B,10
A,2
G,1
H,4
D,6
A,12
C,9
H,5
E,8
D,11
D,7
N,0
B,2
A,13
C,10
A,9
I,1
F,6
D,12
F,11
A,14
G,8
A,10
F,7
C,2
B,13
B,9
F,12
E,6
A,15
J,1
E,11
B,14
H,8
A,2
C,13
E,7
A,16
B,10
E,12
G,6
B,15
G,11
L,1
C,9
A,17
C,14
D,2
G,7
B,16
A,13
C,10
I,6
M,1
C,15
A,18
G,12
H,11
A,9
B,17
A,14
F,2
A,19
J,6
A,10
D,13
H,7
N,1
C,16
I,12
A,15
B,18
B,9
D,14
A,20
C,17
E,2
L,6
F,13
A,16
D,19
D,10
B,15
J,12
A,21
C,18
C,9
A,17
B,20
F,14
E,13
A,22
G,2
M,6
B,16
F,10
C,15
K,12
D,21
F,19
A,18
A,9
B,17
A,23
C,20
E,14
D,22
G,13
I,2
C,16
N,6
A,15
E,10
M,12
F,21
E,19
A,24
C,17
D,9
A,20
B,23
G,14
F,22
A,25
J,2
H,13
B,15
N,12
E,21
A,16
G,19
F,9
G,10
D,24
A,17
A,26
D,20
E,22
C,23
L,2
I,14
B,25
E,9
F,24
C,15
H,19
A,27
B,16
H,10
G,21
F,20
B,17
B,26
G,22
M,2
A,23
A,28
J,14
C,25
G,9
E,24
A,15
B,27
E,20
C,16
C,17
H,21
A,29
I,22
N,2
C,26
K,14
D,23
B,28
H,9
G,20
A,25
D,15
C,27
A,30
G,24
A,17
A,16
B,29
A,26
F,23
M,14
J,22
A,31
C,28
H,20
B,17
A,27
C,29
F,15
D,30
D,25
B,16
H,24
A,32
D,26
K,22
E,23
B,31
N,14
C,17
B,27
A,29
A,28
C,16
E,15
F,25
F,26
F,30
D,32
G,23
C,31
M,22
A,34
C,27
A,16
D,29
E,25
B,28
A,17
G,15
E,30
F,32
A,35
I,23
A,31
B,34
A,27
D,16
O,22
F,29
C,28
A,36
B,17
G,25
E,32
H,15
G,30
D,35
J,23
C,34
A,37
B,31
B,27
F,16
A,28
E,29
C,17
D,36
G,32
H,25
I,30
A,38
K,23
A,34
F,35
D,28
C,27
D,37
C,31
E,16
A,17
A,39
G,29
F,36
I,32
J,30
D,38
M,23
B,34
A,27
A,40
F,37
G,16
I,29
B,17
D,39
J,32
E,36
F,38
O,23
A,41
K,30
C,34
B,27
E,37
D,40
I,16
C,17
J,29
A,42
F,39
K,32
D,41
G,36
E,38
M,30
A,34
C,27
A,43
G,37
J,16
F,40
A,17
K,29
E,39
B,42
M,32
H,36
B,33
A,44
F,41
G,38
B,34
N,30
A,27
K,16
B,43
I,37
D,17
E,40
C,42
A,45
M,29
N,32
G,39
C,33
E,41
D,44
C,34
I,38
B,27
M,16
A,46
C,43
J,37
F,17
A,42
G,40
D,45
A,33
I,39
N,29
G,41
A,47
A,34
F,44
J,38
C,27
N,16
A,43
B,46
E,17
K,37
F,45
B,42
A,48
H,40
J,39
B,34
D,33
I,41
E,44
D,47
L,38
A,27
A,49
C,46
G,17
B,43
M,37
C,42
F,33
E,45
K,39
B,48
G,44
C,34
J,41
M,38
A,50
F,47
D,49
A,42
D,27
O,37
A,46
M,39
C,43
I,17
E,33
A,51
G,45
D,50
A,34
C,48
N,38
K,41
E,47
F,49
B,42
N,39
A,52
F,27
D,46
A,43
G,33
J,17
B,51
I,45
B,34
A,48
