concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
D,2
A,4
F,1
D,3
A,5
F,2
E,0
D,4
E,1
F,3
E,2
B,5
G,0
F,4
A,7
G,1
E,3
C,5
G,2
E,4
A,8
I,0
H,1
D,7
A,9
G,3
I,2
A,5
G,4
J,0
B,8
A,10
F,7
I,3
J,2
I,4
D,9
B,5
A,11
K,0
C,8
E,7
B,10
A,12
J,3
F,9
J,4
C,5
L,2
M,0
D,11
A,8
A,13
G,7
C,10
L,3
L,4
B,12
O,0
E,9
A,5
M,2
A,14
F,11
B,8
I,7
D,13
A,10
C,12
G,9
A,15
M,4
M,3
B,5
N,2
E,11
B,14
C,8
A,16
J,7
B,10
D,15
A,12
F,13
O,3
N,4
H,9
C,5
A,17
C,14
G,11
B,16
L,7
A,8
E,13
A,18
F,15
D,12
C,10
B,17
A,5
A,14
H,11
A,19
M,7
C,16
G,13
B,8
F,12
B,18
A,10
E,15
B,5
C,17
A,20
B,14
H,13
B,19
O,7
C,8
A,16
A,21
E,12
C,18
G,15
B,10
B,6
B,20
C,5
A,17
C,14
C,19
A,22
A,8
D,16
B,21
A,18
H,15
G,12
C,6
C,10
C,20
D,17
A,14
A,5
D,22
A,19
D,8
C,21
F,16
A,24
D,18
I,12
A,20
B,14
A,10
A,6
F,17
F,22
A,25
B,19
D,5
F,8
A,21
E,16
B,24
J,12
F,18
B,20
A,26
D,10
C,14
E,17
B,6
C,19
D,25
F,5
E,8
B,21
G,16
A,27
L,12
C,24
E,18
F,10
C,20
D,26
G,17
A,14
A,19
F,25
A,28
C,6
G,8
I,16
B,27
M,12
E,5
C,21
A,24
E,10
G,18
A,29
A,20
F,26
I,17
D,28
E,25
B,19
D,14
A,6
I,8
J,16
N,12
C,27
A,30
A,21
G,5
G,10
B,24
B,29
B,20
H,18
G,25
F,14
J,17
F,28
E,26
A,31
C,19
D,6
B,30
J,8
K,16
I,5
A,27
H,10
C,29
C,24
A,23
B,21
A,32
H,25
C,20
G,26
E,14
D,31
E,28
L,17
F,6
A,33
C,30
K,8
M,16
A,29
C,21
D,23
J,5
B,27
A,24
D,32
G,14
H,26
G,28
A,20
A,34
M,17
F,31
A,30
A,21
E,6
M,8
N,16
F,23
C,27
B,33
K,5
D,29
B,24
A,35
I,28
F,32
I,14
B,34
B,20
N,17
B,30
D,21
E,31
G,6
C,24
O,8
C,33
F,29
M,5
E,23
A,27
E,32
B,35
J,14
C,34
J,28
A,37
C,20
F,21
C,30
H,6
A,33
G,31
D,27
O,5
C,35
A,24
E,29
G,23
G,32
A,34
L,14
L,28
A,20
D,37
E,21
A,30
I,31
A,39
B,33
F,27
A,35
H,23
G,29
B,24
B,34
H,32
M,28
M,14
F,37
D,20
A,40
G,21
J,31
B,30
C,33
B,39
E,27
O,28
C,24
D,35
A,41
C,34
H,29
E,37
N,14
F,20
D,40
I,21
L,31
A,33
A,42
C,30
C,39
G,27
A,34
A,24
F,35
G,37
D,41
F,40
A,43
E,20
M,31
D,42
D,33
J,21
A,39
D,34
A,30
I,27
A,44
E,35
D,24
F,41
E,40
G,20
H,37
B,43
F,33
N,31
B,39
A,45
K,21
D,30
F,42
I,38
B,44
F,34
E,41
J,27
G,35
F,24
G,40
H,20
C,43
B,36
E,33
C,39
M,21
F,30
D,45
J,38
E,34
C,44
E,42
A,47
K,27
I,35
E,24
G,41
I,40
A,43
A,39
G,33
O,21
A,48
C,36
E,30
K,38
G,34
F,45
G,42
J,35
A,44
D,47
M,27
G,24
J,40
I,41
A,49
D,39
D,43
A,36
G,30
E,45
I,33
M,38
D,48
I,42
F,47
H,34
A,50
B,44
K,35
I,24
N,27
D,49
K,40
J,41
D,36
F,43
H,30
F,48
