concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
A,3
F,0
B,2
C,1
A,4
E,0
D,3
C,2
A,5
D,4
A,1
A,6
G,0
F,3
A,2
D,5
F,4
B,1
A,7
H,0
E,3
D,6
B,2
F,5
C,1
A,8
E,4
B,7
A,1
A,9
C,2
F,6
E,5
G,3
B,8
G,4
C,7
B,1
A,2
E,6
D,9
G,5
A,11
H,3
C,8
I,4
A,7
G,6
C,1
B,2
A,12
F,9
H,5
D,11
J,4
A,8
A,13
A,1
B,7
I,6
E,9
D,12
C,2
F,11
A,14
K,4
D,8
C,7
E,10
G,9
D,13
D,1
J,6
A,15
A,2
F,12
D,14
M,4
E,11
F,8
A,16
A,7
F,1
I,9
G,10
F,13
L,6
B,15
E,12
D,2
F,14
G,11
A,17
N,4
E,8
J,9
D,16
H,10
B,7
E,1
E,13
M,6
A,18
C,15
G,12
D,17
F,2
E,14
G,8
H,11
C,7
F,16
K,9
G,1
O,6
F,17
G,13
B,18
I,12
A,15
G,14
A,20
I,8
E,2
E,16
A,7
I,1
M,9
E,17
H,13
A,21
C,18
I,14
D,15
J,12
G,16
J,8
D,7
D,20
G,2
G,17
O,9
A,22
J,1
B,21
A,18
F,7
J,14
F,15
H,16
L,12
A,23
F,20
H,17
K,8
H,2
B,22
K,1
A,24
C,21
B,18
E,7
M,12
E,15
L,14
B,23
M,1
M,8
C,22
E,20
A,25
G,7
N,12
D,24
M,14
C,18
A,21
C,23
A,26
G,15
O,1
A,22
G,20
D,25
O,8
A,27
H,7
F,24
O,14
D,21
A,23
D,26
I,15
D,22
A,18
A,19
H,20
A,28
F,25
E,24
B,27
J,15
F,21
F,26
D,19
A,29
D,23
F,22
D,18
E,25
B,28
G,24
A,30
C,27
E,26
L,15
D,29
F,23
E,21
F,19
F,18
E,22
A,31
G,25
C,28
H,24
A,27
G,26
A,32
B,30
F,29
E,19
M,15
G,21
E,18
E,23
G,22
B,31
I,25
A,28
A,33
H,26
B,27
G,19
B,32
E,29
G,18
N,15
I,22
I,21
C,31
C,30
G,23
A,34
B,28
J,25
D,33
A,35
G,29
C,27
J,22
H,19
H,18
J,21
A,30
C,32
A,31
I,23
L,25
B,34
C,28
A,36
F,33
H,29
L,22
D,35
A,27
D,30
A,32
K,21
B,31
J,23
A,37
M,25
C,34
E,33
A,28
B,36
B,27
M,22
F,30
C,31
A,38
F,35
D,32
M,21
K,23
O,25
B,37
B,28
A,34
G,33
C,36
A,39
C,27
B,38
E,35
E,30
O,22
F,32
M,23
A,31
N,21
A,40
C,37
B,34
H,33
B,39
C,28
A,36
G,30
C,38
G,35
A,41
O,23
B,31
E,32
D,40
A,37
C,34
A,28
C,39
A,42
D,36
A,38
I,30
H,35
B,41
G,32
C,31
A,43
F,40
D,37
B,28
A,34
A,39
D,42
J,30
D,38
F,36
C,41
H,32
A,31
D,43
E,40
F,37
D,34
A,45
D,39
C,28
F,38
F,42
K,30
E,36
A,41
D,31
G,40
A,46
F,43
E,37
F,34
A,28
D,45
M,30
E,42
F,39
B,41
F,31
G,36
A,47
E,38
B,46
I,40
D,28
G,37
F,45
E,34
G,42
I,36
E,39
E,31
O,30
C,41
D,47
G,38
C,46
A,49
I,37
J,40
G,34
F,28
G,31
E,45
I,42
J,36
G,39
A,50
A,41
H,38
F,47
B,49
A,46
K,40
E,28
I,31
A,51
H,34
G,45
L,36
J,37
J,42
E,47
D,50
H,39
D,41
I,44
C,49
B,46
A,52
M,40
G,28
H,45
D,51
M,36
K,37
J,31
L,42
G,47
J,44
A,53
F,50
F,41
B,52
C,46
A,49
I,28
N,36
M,42
O,40
M,37
F,51
K,31
K,44
H,47
B,53
E,50
C,52
E,41
A,46
B,49
A,55
J,28
