concept:name,case:concept:name
A,0
A,1
D,0
A,2
B,1
F,0
A,3
D,2
A,4
C,1
E,0
D,3
A,5
F,2
B,4
G,0
F,3
A,6
A,1
D,5
E,2
C,4
A,7
H,0
B,6
E,3
B,1
F,5
G,2
B,7
A,4
G,3
A,9
C,6
C,1
E,5
I,2
C,7
A,10
D,4
D,9
A,6
A,11
A,1
J,2
D,10
G,5
A,7
F,4
B,6
F,9
E,8
D,1
L,2
B,7
F,10
D,11
A,13
H,5
E,4
E,9
C,6
F,1
G,8
A,14
E,10
M,2
C,7
B,13
F,11
G,4
A,15
E,1
A,6
H,8
D,14
G,10
G,9
A,7
O,2
C,13
A,16
E,11
H,4
D,15
B,6
G,1
H,10
F,14
H,9
A,17
D,7
A,13
B,16
G,11
C,6
A,18
H,1
E,14
F,15
F,7
D,17
D,13
A,19
H,11
C,16
A,6
D,18
E,15
G,14
A,20
E,7
F,17
B,19
F,13
A,16
D,6
E,12
A,21
F,18
I,14
G,15
D,20
G,7
E,17
A,22
C,19
E,13
G,12
D,21
H,15
F,6
J,14
D,16
E,18
H,7
A,23
F,20
A,19
G,13
G,17
B,22
I,12
F,21
E,6
A,24
F,16
L,14
G,18
B,23
H,13
E,20
D,19
I,17
A,25
G,6
C,22
D,24
J,12
E,21
E,16
M,14
H,18
C,23
A,26
I,6
J,17
B,25
F,19
F,24
G,20
A,22
A,27
K,12
G,21
G,16
N,14
A,23
D,26
C,25
E,19
L,17
J,6
A,28
H,20
D,22
I,21
M,12
E,24
I,16
D,27
B,23
A,29
F,26
G,19
B,28
M,17
A,25
F,22
J,21
L,6
G,24
J,16
N,12
C,23
F,27
D,29
E,26
I,19
O,17
C,28
B,25
A,31
E,22
K,16
M,6
K,21
H,24
E,27
A,23
A,32
F,29
C,25
J,19
G,26
D,31
A,28
M,21
G,22
M,16
A,33
N,6
E,29
G,27
D,23
B,32
F,31
I,26
K,19
A,25
D,28
A,34
I,22
E,30
N,16
N,21
F,23
B,33
H,27
G,29
A,35
C,32
E,31
M,19
J,26
D,25
F,28
D,34
G,30
A,36
E,23
C,33
I,29
J,22
A,32
B,35
G,31
O,19
K,26
A,37
E,28
F,25
H,30
F,34
D,36
J,29
G,23
A,33
K,22
D,32
C,35
A,38
H,31
M,26
B,37
G,28
E,34
E,25
L,29
M,22
A,39
F,36
H,23
B,33
F,32
A,35
D,38
O,26
C,37
A,40
H,28
G,34
G,25
M,29
O,22
D,39
C,33
E,36
E,32
B,35
A,41
F,38
A,37
D,40
I,25
N,29
A,42
G,36
F,39
A,33
B,41
C,35
G,32
E,38
B,37
A,43
F,40
J,25
D,42
I,36
E,39
C,41
A,35
H,32
B,33
G,38
D,43
E,40
C,37
J,36
L,25
A,45
F,42
G,39
D,35
H,38
A,41
C,33
G,40
A,37
F,43
A,46
L,36
M,25
E,42
D,41
D,45
I,39
F,35
A,47
A,33
E,43
H,40
D,46
D,37
M,36
N,25
A,48
G,42
J,39
F,45
B,33
F,41
E,35
B,47
G,43
F,37
F,46
A,49
H,42
O,36
D,48
C,33
C,47
L,39
E,45
E,41
A,50
H,43
G,35
E,37
B,49
E,46
A,33
A,51
F,48
G,45
M,39
A,47
G,41
I,35
B,50
G,37
G,46
A,52
D,33
C,49
O,39
B,51
H,45
C,50
D,47
A,53
I,41
J,35
D,52
H,46
H,37
F,33
A,49
C,51
A,54
F,47
D,53
A,50
L,35
J,41
F,52
A,55
E,33
A,51
D,49
D,54
D,50
E,47
A,56
F,53
L,41
M,35
E,52
D,55
G,33
F,54
B,51
F,49
A,57
G,47
F,50
E,53
D,56
M,41
G,52
N,35
F,55
A,58
I,33
C,51
E,49
I,47
B,57
E,50
G,53
O,41
F,56
A,59
I,52
E,55
