concept:name,case:concept:name
Activity A,0
Activity C,0
Activity A,1
Activity D,0
Activity C,1
Activity B,0
Activity D,1
Activity B,1
Activity A,2
Activity E,2
Activity R,2
Activity S,2
Activity F,2
Activity T,2
Activity V,2
Activity U,2
Activity AF,2
Activity AI,2
Activity AH,2
Activity AJ,2
Activity AK,2
Activity AP,2
Activity AN,2
Activity A,3
Activity AM,2
Activity AR,3
Activity AO,2
Activity BV,3
Activity AQ,2
Activity BX,3
Activity AL,2
Activity BZ,3
Activity CA,3
Activity AG,2
Activity BY,3
Activity B,2
Activity CH,3
Activity CC,3
Activity CE,3
Activity CD,3
Activity CF,3
Activity CG,3
Activity CB,3
Activity BW,3
Activity AS,3
Activity CI,3
Activity CQ,3
Activity CR,3
Activity CK,3
Activity CO,3
Activity CN,3
Activity CP,3
Activity CM,3
Activity CL,3
Activity CJ,3
Activity CS,3
Activity CW,3
Activity CV,3
Activity CX,3
Activity CU,3
Activity CT,3
Activity CY,3
Activity B,3
Activity A,4
Activity AR,4
Activity BI,4
Activity BP,4
Activity BK,4
Activity BN,4
Activity BO,4
Activity BM,4
Activity BL,4
Activity BJ,4
Activity BQ,4
Activity BT,4
Activity A,5
Activity BS,4
Activity C,5
Activity BU,4
Activity B,5
Activity D,5
Activity BR,4
Activity AS,4
Activity A,6
Activity CI,4
Activity C,6
Activity D,6
Activity CK,4
Activity B,6
Activity CP,4
Activity CN,4
Activity CQ,4
Activity CO,4
Activity CM,4
Activity CL,4
Activity CR,4
Activity CJ,4
Activity CS,4
Activity CW,4
Activity CX,4
Activity CV,4
Activity CU,4
Activity CT,4
Activity CY,4
Activity B,4
Activity A,7
Activity AR,7
Activity BV,7
Activity BZ,7
Activity CA,7
Activity BX,7
Activity BY,7
Activity CC,7
Activity CH,7
Activity CG,7
Activity CF,7
Activity CD,7
Activity CE,7
Activity CB,7
Activity BW,7
Activity AS,7
Activity CI,7
Activity CQ,7
Activity A,8
Activity CK,7
Activity E,8
Activity CR,7
Activity G,8
Activity CO,7
Activity M,8
Activity CP,7
Activity L,8
Activity CN,7
Activity I,8
Activity CM,7
Activity K,8
Activity J,8
Activity CL,7
Activity H,8
Activity CJ,7
Activity F,8
Activity CS,7
Activity T,8
Activity Z,8
Activity CV,7
Activity AA,8
Activity CU,7
Activity U,8
Activity CX,7
Activity AF,8
Activity CW,7
Activity AI,8
Activity CT,7
Activity AJ,8
Activity CY,7
Activity AH,8
Activity B,7
Activity AK,8
Activity AN,8
Activity AO,8
Activity AP,8
Activity AM,8
Activity AQ,8
Activity AL,8
Activity AG,8
Activity B,8
Activity A,9
Activity C,9
Activity D,9
Activity B,9
Activity A,10
Activity E,10
Activity G,10
Activity K,10
Activity L,10
Activity I,10
Activity M,10
Activity J,10
Activity H,10
Activity F,10
Activity T,10
Activity Y,10
Activity U,10
Activity AF,10
Activity AI,10
Activity AJ,10
Activity AK,10
Activity AN,10
Activity AP,10
Activity AH,10
Activity AQ,10
Activity AO,10
Activity A,11
Activity AM,10
Activity AR,11
Activity BI,11
Activity AL,10
Activity BM,11
Activity AG,10
Activity BK,11
Activity B,10
Activity BP,11
Activity BN,11
Activity BO,11
Activity BL,11
Activity BJ,11
Activity BQ,11
Activity BU,11
Activity BS,11
Activity BT,11
Activity D,12
Activity A,12
Activity BR,11
Activity C,12
Activity AS,11
Activity B,12
Activity CI,11
Activity CK,11
Activity CO,11
Activity CQ,11
Activity CM,11
Activity CP,11
Activity CN,11
Activity CR,11
Activity CL,11
Activity CJ,11
Activity CS,11
Activity A,13
Activity C,13
