concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
C,0
A,3
D,2
F,1
A,4
A,0
B,3
F,2
A,5
E,1
B,4
D,0
A,6
E,2
C,3
D,5
G,1
C,4
A,7
F,0
B,6
G,2
F,5
A,3
A,8
I,1
B,7
A,4
E,0
C,6
H,2
A,9
E,5
J,1
B,3
B,8
C,7
A,10
B,4
B,9
A,6
G,0
G,5
K,1
A,11
C,3
D,10
C,8
A,7
C,9
C,4
A,12
H,0
M,1
D,6
H,5
F,10
A,3
D,11
A,8
A,13
D,7
A,4
O,1
D,12
A,9
F,6
A,14
F,11
B,8
E,10
D,3
B,13
F,7
B,4
F,12
D,9
A,15
E,11
E,6
B,14
C,8
F,3
G,10
C,13
A,16
F,9
E,7
D,15
E,12
C,4
G,6
A,17
G,11
C,14
A,8
I,10
E,3
A,13
E,9
B,16
G,7
F,15
A,18
G,12
A,4
H,6
G,3
J,10
A,14
B,17
B,8
I,11
B,13
I,7
E,15
G,9
A,19
C,16
B,18
B,4
I,3
A,20
C,17
C,8
J,7
D,14
J,11
K,10
C,13
G,15
H,9
B,19
A,16
C,4
C,18
A,21
J,3
A,17
F,14
D,20
A,8
M,10
L,7
I,15
L,11
A,22
A,13
D,16
C,19
A,4
A,18
B,21
L,3
B,17
B,8
O,10
F,20
A,23
M,7
M,11
E,14
A,19
J,15
B,13
F,16
B,22
B,18
D,4
A,24
C,21
C,8
C,17
E,20
M,3
G,14
O,7
B,23
N,11
B,19
K,15
C,13
E,16
C,22
A,25
F,4
C,18
A,21
D,24
A,8
G,20
A,17
O,3
A,26
A,13
C,23
A,22
M,15
I,14
G,16
B,25
C,19
E,4
A,18
H,20
B,8
A,27
D,21
F,24
B,13
D,26
B,22
D,17
N,15
A,23
A,19
J,14
G,4
A,28
C,25
I,16
B,18
B,27
C,8
C,22
F,21
E,24
C,13
F,26
F,17
A,29
D,23
B,19
H,4
K,14
D,28
J,16
A,25
C,27
A,22
C,18
A,8
E,17
A,30
E,21
A,13
G,24
E,26
B,29
F,28
C,19
F,23
A,31
M,14
D,22
A,27
A,18
L,16
D,8
H,24
G,21
B,30
B,13
C,29
G,17
G,26
A,32
E,28
A,19
F,22
B,31
E,23
D,18
D,27
M,16
O,14
F,8
A,33
I,21
H,26
C,30
C,13
H,17
B,19
D,32
A,29
G,28
O,16
E,22
C,31
G,23
F,18
F,27
B,33
E,8
A,13
J,21
D,29
G,22
F,32
A,30
A,35
H,28
I,23
A,31
E,18
C,33
E,27
G,8
A,36
B,13
L,21
E,32
F,29
B,35
J,23
D,30
I,22
B,31
A,37
G,18
G,27
H,8
M,21
A,33
D,36
C,13
G,32
E,29
C,35
C,31
K,23
F,30
J,22
B,37
I,18
I,27
B,33
O,21
A,39
F,36
H,32
A,13
G,29
M,23
A,35
A,31
E,30
C,37
L,22
J,27
J,18
B,39
C,33
B,13
E,36
H,29
N,23
A,41
B,35
G,30
B,31
A,37
M,22
L,18
K,27
C,39
C,13
A,42
A,33
G,36
B,41
C,35
C,31
I,30
N,22
M,18
A,43
M,27
B,37
A,39
E,34
A,13
I,36
B,42
C,41
A,35
D,33
A,44
A,31
C,37
J,30
O,27
B,43
O,18
D,39
G,34
A,45
D,35
B,13
A,41
J,36
C,42
B,31
F,33
D,44
C,43
L,30
A,37
A,46
F,39
D,41
I,34
F,35
B,45
A,42
C,13
E,33
F,44
A,47
K,36
A,43
D,37
M,30
B,46
J,34
E,39
A,13
F,41
A,48
C,45
D,42
E,35
B,38
M,36
E,44
D,47
G,33
A,40
N,30
B,43
F,37
A,49
C,46
B,13
E,41
G,39
F,42
B,48
K,34
G,35
A,45
C,38
A,50
G,44
F,47
I,33
N,36
C,43
E,37
F,40
B,49
