concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
D,0
A,3
F,2
A,4
F,3
E,0
D,1
D,2
A,5
B,4
D,3
G,0
E,1
A,6
E,2
B,5
E,3
A,7
C,4
I,0
G,1
B,6
G,2
A,8
C,5
G,3
F,7
A,4
J,0
H,1
A,9
C,6
I,2
F,8
A,5
I,3
A,10
K,0
B,4
D,7
A,6
F,9
D,8
J,3
A,11
J,2
F,5
M,0
B,10
E,7
C,4
B,6
A,12
D,9
K,2
E,8
B,11
L,3
D,5
A,4
A,13
C,10
G,7
O,0
F,12
C,6
M,2
E,9
A,14
C,11
G,8
M,3
A,10
F,4
E,5
F,13
I,7
D,12
A,15
A,6
N,2
G,9
A,11
B,14
I,8
G,5
N,3
B,10
A,16
D,4
E,12
D,13
J,7
F,15
B,6
J,8
C,14
H,9
B,11
A,17
H,5
B,16
C,10
G,12
E,13
E,4
C,6
D,15
A,18
L,8
A,14
K,7
F,17
C,11
A,10
A,19
G,13
A,6
C,16
I,12
G,4
M,8
F,14
B,18
E,15
M,7
D,17
A,11
A,20
B,10
A,16
F,19
B,6
H,13
J,12
H,4
C,18
A,21
O,8
G,15
D,14
N,7
B,20
E,17
F,11
C,10
B,16
D,19
A,22
C,6
L,12
B,21
A,18
I,15
C,20
G,17
E,14
A,23
D,11
C,16
E,19
A,10
B,22
A,6
B,18
C,21
A,24
J,15
M,12
A,20
B,23
H,17
A,16
E,11
G,14
G,19
C,22
B,10
A,25
K,15
B,6
C,18
B,24
N,12
A,21
C,23
A,26
F,16
B,20
I,14
H,19
G,11
A,22
C,10
F,25
C,6
M,15
C,24
A,18
A,27
A,23
F,21
B,26
F,22
A,10
J,14
D,16
C,20
I,11
A,28
D,25
A,6
N,15
A,24
B,27
F,18
B,23
D,21
D,22
A,29
C,26
A,20
B,10
L,14
F,28
B,6
E,16
E,25
J,11
F,24
A,30
E,21
C,27
D,18
C,23
B,29
A,26
F,20
C,10
D,28
M,14
E,22
A,31
G,16
C,6
G,25
L,11
D,24
B,30
A,23
E,18
G,21
A,27
C,29
A,32
F,26
N,14
E,28
D,20
A,10
A,6
G,22
H,25
F,31
M,11
I,16
C,30
E,24
A,33
F,23
A,29
G,18
I,21
F,27
E,20
D,26
B,6
B,32
G,28
B,10
N,11
I,22
D,31
A,34
A,30
J,16
B,33
G,20
D,23
G,24
C,32
I,18
D,27
F,29
A,35
C,6
E,26
J,21
I,28
F,34
F,30
J,22
E,31
C,10
C,33
I,20
E,23
K,16
A,36
H,24
D,29
E,27
A,32
J,18
G,26
L,21
F,35
D,34
J,28
A,6
G,31
A,37
D,30
A,10
L,22
M,16
J,20
G,27
A,33
F,36
G,23
E,29
B,32
D,35
A,38
K,18
I,26
E,34
M,21
L,28
B,6
H,31
F,10
E,30
F,37
L,20
O,16
M,22
H,27
A,39
B,33
D,36
G,29
I,23
M,18
C,32
E,35
G,34
F,38
J,26
M,28
N,21
A,40
D,37
C,6
G,30
M,20
D,10
N,22
B,39
C,33
E,36
H,29
G,35
L,26
N,18
J,23
A,41
I,34
A,32
D,38
A,6
O,28
B,40
H,30
E,37
E,10
G,36
N,20
A,42
C,39
A,33
J,34
B,41
M,26
B,32
L,23
E,38
H,35
B,6
C,40
A,43
G,37
H,36
G,10
B,42
B,33
A,39
L,34
C,32
C,41
A,44
O,26
G,38
M,23
B,43
H,37
C,6
A,40
A,45
C,33
H,10
C,42
M,34
F,39
A,32
A,41
O,23
B,44
C,43
H,38
A,6
A,46
B,40
B,45
O,34
A,42
A,33
D,39
F,41
F,32
A,47
C,44
A,43
B,6
B,46
C,40
C,45
A,48
F,42
F,33
B,47
D,41
A,44
E,39
B,43
D,32
C,6
A,49
A,40
C,46
A,45
