concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
F,2
A,4
F,3
C,1
A,0
D,2
A,5
B,0
A,1
D,3
F,4
A,6
F,5
E,2
C,0
B,1
E,3
A,7
D,4
B,6
D,5
A,8
G,2
C,1
A,0
B,7
G,3
E,4
A,9
E,5
C,6
B,8
I,2
A,1
C,7
A,10
H,3
B,0
G,4
B,9
G,5
A,6
A,11
C,8
J,2
A,7
F,1
F,10
H,4
C,0
C,9
A,12
I,5
B,11
B,6
A,8
K,2
D,1
A,13
F,7
D,10
A,0
A,9
F,12
J,5
C,11
C,6
A,14
M,2
E,1
F,8
B,13
B,0
D,7
E,10
B,9
A,15
L,5
A,6
A,11
F,14
D,12
D,8
G,1
N,2
A,16
C,0
C,13
E,7
G,10
C,9
F,15
B,6
M,5
F,11
E,12
A,17
D,14
E,8
H,1
F,16
A,0
A,13
A,9
D,15
A,18
H,10
G,7
O,5
D,11
G,12
E,14
C,6
G,8
F,17
F,0
A,19
D,16
E,15
B,9
F,13
H,7
I,12
F,18
I,8
A,6
A,20
D,17
E,11
G,14
D,0
G,15
D,13
F,19
E,16
C,9
A,21
J,12
J,8
B,20
E,17
D,18
G,11
F,6
I,14
H,15
E,0
A,22
D,19
E,13
A,9
G,16
F,21
L,8
C,20
L,12
E,18
A,23
J,14
G,17
D,6
B,22
H,11
G,0
F,9
E,19
G,13
D,21
A,24
H,16
M,8
G,18
M,12
K,14
A,20
F,23
C,22
E,6
H,17
A,25
I,0
G,19
I,13
D,9
H,18
E,21
B,24
O,8
A,26
D,23
O,12
G,6
B,20
A,22
M,14
B,25
I,19
J,0
C,24
G,21
E,9
A,27
J,13
E,23
B,22
F,26
I,6
C,20
O,14
C,25
A,28
K,0
J,19
H,21
G,9
A,24
G,23
K,13
F,27
D,26
C,22
A,29
A,20
J,6
K,19
M,0
A,25
B,28
I,9
E,26
A,30
F,24
M,13
H,23
D,27
L,6
A,22
B,29
B,20
M,19
A,31
F,25
J,9
N,0
C,28
F,30
G,26
D,24
M,6
E,27
O,13
C,20
A,32
F,22
C,29
O,19
F,31
D,25
A,28
L,9
A,33
N,6
D,30
I,26
G,27
B,32
D,22
E,24
A,20
A,29
D,31
E,25
A,34
F,28
M,9
E,30
F,33
G,24
J,26
C,32
A,35
F,20
I,27
E,22
E,31
G,25
B,29
F,34
N,9
D,28
G,30
A,36
D,33
I,24
A,32
L,26
B,35
J,27
D,20
I,25
G,31
D,34
G,22
C,29
E,28
A,37
I,30
E,33
J,24
F,36
C,35
B,32
M,26
I,31
A,38
E,20
J,25
A,29
E,34
L,27
I,22
G,28
F,37
G,33
J,30
A,39
A,35
N,26
D,36
L,24
C,32
G,20
F,38
K,25
B,29
J,31
G,34
M,27
J,22
A,40
I,28
H,33
D,37
L,30
B,39
A,32
B,35
D,38
E,36
M,24
I,20
A,41
M,25
C,29
B,40
L,31
I,34
O,27
K,22
J,28
E,37
M,30
B,32
C,39
O,24
A,42
G,36
C,35
E,38
C,40
J,20
B,41
M,31
N,25
J,34
A,29
G,37
A,43
K,28
M,22
N,30
A,39
C,32
G,38
A,35
F,42
H,36
A,44
A,40
L,20
N,31
C,41
K,34
H,37
B,43
F,39
O,22
A,32
M,28
B,29
H,38
D,42
A,45
B,35
B,40
B,44
A,41
M,20
M,34
C,43
A,46
C,29
D,39
F,32
E,42
O,28
C,35
B,45
C,40
A,47
C,44
O,34
N,20
B,41
F,46
E,39
G,42
A,43
D,32
A,29
A,48
A,35
C,45
A,40
B,47
A,44
C,41
D,46
G,39
A,49
B,43
E,32
I,42
F,29
F,35
B,40
B,48
C,47
A,45
A,50
B,44
A,41
C,43
F,49
E,46
I,39
G,32
D,29
J,42
C,40
