concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
D,2
C,1
A,4
D,3
A,0
F,2
A,5
A,1
D,4
F,3
A,6
D,0
E,2
D,5
A,7
B,1
F,4
E,3
D,6
F,0
G,2
A,8
F,5
D,7
C,1
E,4
G,3
F,6
A,9
E,0
I,2
F,7
D,8
E,5
A,10
G,4
A,1
H,3
E,6
G,0
J,2
B,9
E,7
F,8
G,5
A,11
B,10
D,1
H,4
G,6
I,0
K,2
C,9
A,12
G,7
H,5
E,8
B,11
C,10
A,13
F,1
J,0
I,6
B,12
A,9
I,7
M,2
A,14
C,11
G,8
A,10
B,13
E,1
J,7
K,0
D,9
C,12
J,6
A,15
B,14
O,2
B,10
I,8
A,11
C,13
A,16
G,1
K,6
K,7
D,15
M,0
F,9
A,12
C,10
A,17
C,14
A,13
J,8
D,11
I,1
M,6
M,7
B,16
D,12
F,15
E,9
A,18
O,0
D,17
A,10
A,14
D,13
O,7
N,6
A,19
F,11
J,1
K,8
F,12
G,9
E,15
C,16
B,18
B,10
F,17
A,20
D,14
F,13
E,11
E,12
B,19
L,1
A,16
G,15
I,9
C,18
M,8
A,21
D,20
C,10
E,17
F,14
E,13
A,22
C,19
G,12
J,9
M,1
G,11
D,16
I,15
D,21
A,18
O,8
A,10
F,20
A,23
E,14
G,13
I,12
A,19
B,22
G,17
L,9
F,16
H,11
N,1
J,15
F,21
D,18
B,10
E,20
D,23
J,12
G,14
E,16
B,19
I,17
C,22
A,25
I,13
M,9
F,18
L,15
E,21
F,23
C,10
G,20
I,14
A,26
K,12
A,22
J,17
C,19
N,9
G,16
E,18
J,13
M,15
B,25
G,21
A,27
E,23
A,10
I,20
J,14
B,22
B,26
M,12
L,17
A,28
K,13
H,16
G,18
C,25
A,19
H,21
B,27
N,15
J,20
G,23
O,12
A,29
C,26
L,14
D,10
C,22
M,13
M,17
I,18
D,28
A,25
D,19
C,27
D,24
A,30
L,20
F,10
M,14
H,23
A,22
D,29
A,26
J,18
N,17
A,31
A,27
F,28
F,19
B,25
O,13
F,24
B,30
M,20
O,14
D,22
A,32
E,10
F,29
K,18
D,26
C,25
D,31
B,27
E,28
E,19
E,24
A,33
C,30
O,20
F,22
B,32
M,18
E,29
G,10
F,26
A,34
C,27
G,24
A,25
G,28
F,31
G,19
B,33
A,30
A,35
H,10
G,29
E,22
O,18
C,32
E,26
H,24
A,27
H,28
D,34
E,31
D,25
H,19
A,36
C,33
B,35
I,29
A,32
D,30
G,22
G,26
F,34
A,37
G,31
D,27
F,25
B,36
A,33
C,35
J,29
A,38
H,22
F,30
D,32
I,31
I,26
E,34
D,37
E,25
C,36
A,39
F,27
A,35
D,33
L,29
D,38
E,30
J,31
F,32
F,37
A,40
J,26
G,34
G,25
A,36
E,27
B,39
F,33
M,29
D,35
F,38
G,30
A,41
K,31
E,32
E,37
B,40
L,26
I,25
O,29
I,34
B,36
F,35
A,42
C,39
G,27
E,33
E,38
H,30
M,31
D,41
G,32
J,25
C,40
G,37
M,26
B,42
J,34
A,39
C,36
E,35
G,33
I,27
G,38
O,31
F,41
I,32
K,25
A,40
A,36
I,37
B,39
N,26
C,42
K,34
G,35
A,45
I,33
J,27
H,38
E,41
J,32
D,40
M,25
J,37
A,42
B,36
M,34
C,39
H,35
B,45
J,33
A,47
G,41
K,27
K,32
F,40
B,42
O,34
N,25
A,39
C,36
K,37
C,45
A,48
L,33
M,27
M,32
B,47
E,44
H,41
E,40
C,42
A,49
A,36
M,37
B,39
D,48
A,45
M,33
N,27
G,44
A,50
N,32
C,47
G,40
D,49
B,36
A,42
N,37
A,51
C,39
F,48
D,45
N,33
H,44
H,40
B,50
A,47
A,52
F,49
C,36
D,42
F,45
