concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
B,2
A,4
B,3
F,1
E,0
C,2
A,5
D,4
E,1
G,0
C,3
A,6
A,2
B,5
A,3
A,7
F,4
G,1
D,6
H,0
A,8
C,5
D,2
D,3
H,1
B,7
E,4
A,9
F,6
F,2
D,8
A,5
F,3
A,10
G,4
C,7
B,9
E,6
F,8
E,3
B,5
A,11
E,2
I,4
B,10
A,7
C,9
G,6
A,12
G,3
B,11
G,2
C,5
J,4
A,13
B,7
C,10
A,9
I,6
D,12
H,3
A,5
C,11
H,2
A,14
L,4
D,13
C,7
A,10
A,15
D,9
J,6
F,12
A,11
D,5
B,14
M,4
F,13
A,16
B,10
A,7
F,9
B,15
K,6
E,12
D,11
A,17
O,4
C,14
C,15
C,10
B,16
D,7
E,9
G,12
A,18
M,6
F,11
B,17
A,14
A,15
A,19
F,7
C,16
A,10
I,12
N,6
G,9
E,11
B,18
A,20
C,17
D,14
D,15
E,7
A,16
D,19
D,10
J,12
A,21
H,9
C,18
G,11
A,17
B,20
F,14
F,19
A,22
G,7
F,15
F,10
B,16
B,21
K,12
C,20
D,17
A,18
I,11
A,23
E,10
I,7
E,15
D,22
E,19
C,16
A,24
C,21
M,12
A,20
F,17
D,18
B,23
J,11
G,10
G,15
A,25
J,7
G,19
A,16
F,22
D,24
A,21
O,12
E,17
F,18
B,20
K,11
A,26
C,23
H,15
I,19
L,7
H,10
D,25
B,16
E,22
F,24
G,17
B,21
E,18
B,26
M,11
M,7
C,20
F,25
A,23
J,19
C,16
E,24
G,22
H,17
C,21
N,7
A,29
G,18
C,26
A,20
N,11
E,25
L,19
D,23
A,16
G,24
A,30
I,22
A,21
I,18
D,20
A,26
M,19
B,29
F,23
A,31
G,25
B,16
B,30
J,22
H,24
J,18
A,32
F,20
N,19
C,29
D,26
E,23
B,31
C,30
I,25
C,16
K,22
D,32
L,18
E,20
G,23
F,26
A,29
C,31
A,30
A,34
J,25
A,16
M,22
M,18
F,32
A,35
G,20
I,23
E,26
B,30
I,28
B,34
E,27
A,31
B,29
D,16
K,25
O,22
O,18
H,20
E,32
C,30
G,26
C,34
J,23
B,35
G,27
J,28
B,31
A,37
M,25
C,29
F,16
E,33
A,38
L,28
L,23
A,34
G,32
C,35
A,30
B,37
H,26
A,29
I,27
C,31
N,25
E,16
A,39
B,38
G,33
M,23
H,32
A,35
D,34
M,28
J,27
D,30
C,37
A,40
D,29
A,31
D,39
G,16
H,33
C,38
D,35
F,34
N,23
A,41
K,27
A,37
N,28
B,40
B,31
F,29
H,16
F,39
A,42
A,38
B,41
F,35
E,34
D,37
M,27
A,43
C,31
E,29
C,40
D,38
D,42
C,41
G,34
E,35
A,44
O,27
F,37
D,43
A,40
F,42
G,29
F,38
A,45
E,36
A,41
I,34
B,44
G,35
A,46
B,40
E,37
H,29
E,42
E,38
F,43
D,45
D,41
A,47
J,34
G,36
H,35
C,44
G,42
D,46
C,40
G,38
F,45
F,41
G,37
A,48
L,34
B,47
I,36
A,44
H,42
A,49
E,45
A,40
F,46
E,41
I,38
B,48
I,37
M,34
A,50
C,47
J,36
D,44
B,49
B,40
G,45
G,41
J,38
E,46
A,51
C,48
J,37
B,50
N,34
K,36
A,47
F,44
A,52
C,40
H,45
C,49
I,41
G,46
D,51
A,48
K,38
M,36
K,37
C,50
A,53
B,47
E,44
D,52
A,49
J,41
A,40
M,38
I,46
A,54
D,48
F,51
B,53
O,36
M,37
A,50
C,47
D,49
A,55
F,52
G,44
L,41
B,40
B,54
O,38
F,48
E,51
J,46
C,53
O,37
A,56
D,50
F,49
E,52
A,47
B,55
C,54
M,41
C,40
I,44
A,57
E,48
K,46
G,51
A,53
G,52
F,50
