concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
B,2
C,1
A,4
F,3
A,0
A,5
C,2
A,1
B,4
D,3
A,6
B,0
F,5
F,1
A,2
C,4
E,3
F,6
C,0
D,5
D,1
A,4
F,2
G,3
D,6
A,9
F,4
D,2
A,0
E,1
E,5
A,10
H,3
F,9
E,6
D,4
E,2
A,11
B,0
G,1
G,5
B,10
D,9
A,12
E,4
G,6
G,2
I,1
F,11
C,0
I,5
A,13
C,10
I,6
B,12
I,2
J,1
A,14
G,4
A,0
F,8
J,5
D,11
B,13
A,10
C,12
J,6
A,15
J,2
B,14
D,8
L,1
I,4
L,5
F,0
A,16
F,10
C,13
L,6
A,12
C,14
K,2
B,15
J,4
A,17
M,1
E,8
D,0
M,5
F,16
D,10
B,7
A,13
A,18
C,15
F,12
A,14
L,4
M,6
O,1
M,2
E,0
F,17
E,10
D,16
G,8
N,5
C,7
A,19
B,14
F,18
D,12
B,13
M,4
N,6
G,0
D,17
A,15
O,2
G,10
H,8
F,19
E,16
C,14
A,7
D,18
A,21
E,12
N,4
B,15
C,13
E,17
H,0
I,10
A,22
F,7
G,16
D,19
B,21
A,14
E,18
G,12
C,15
A,13
A,23
G,17
J,10
B,22
D,7
B,14
H,16
C,21
I,12
G,18
A,24
B,23
H,17
A,15
K,10
C,22
B,13
A,25
A,21
E,7
C,14
J,12
F,24
H,18
C,23
B,15
M,10
A,26
A,22
C,13
F,25
D,24
G,7
L,12
B,21
A,14
A,27
A,23
O,10
C,15
F,26
B,22
A,13
D,25
E,24
A,28
M,12
C,21
H,7
F,14
B,27
B,23
A,15
A,29
A,20
D,26
G,24
C,22
B,13
E,25
F,28
A,21
C,27
N,12
A,30
D,14
B,15
E,26
C,23
F,29
F,20
C,13
A,22
G,25
A,31
H,24
A,27
F,21
D,28
E,14
A,23
B,30
G,26
D,29
A,32
C,15
D,20
D,21
F,22
A,13
F,31
I,25
F,27
E,28
E,29
A,33
G,14
B,32
B,23
C,30
H,26
E,20
A,15
D,22
J,25
D,31
A,34
E,21
F,13
D,27
G,28
F,33
G,29
C,32
A,30
C,23
H,14
G,20
B,15
A,35
E,22
G,21
K,25
E,31
E,27
F,34
H,28
H,29
D,13
A,36
D,33
A,32
B,30
C,15
F,35
A,23
H,20
I,21
G,22
M,25
A,37
G,27
D,34
G,31
E,13
B,32
E,33
D,35
C,30
F,36
A,15
F,23
A,38
H,22
J,21
O,25
E,34
I,27
F,37
I,31
C,32
G,33
A,39
G,13
E,35
A,30
B,15
D,36
B,38
D,23
J,27
K,21
G,34
A,40
D,37
A,32
F,30
J,31
F,39
H,33
H,13
G,35
E,36
C,15
E,23
C,38
B,40
L,27
E,37
M,21
H,34
D,30
K,31
F,32
G,36
A,42
D,39
A,15
H,35
G,37
G,23
C,40
A,38
A,43
M,31
O,21
M,27
E,30
H,36
D,32
F,42
E,39
A,44
B,15
I,37
O,31
A,40
H,23
F,38
D,42
F,43
G,30
O,27
A,45
E,32
G,39
J,37
C,15
F,44
D,38
A,46
B,40
I,30
E,42
G,32
D,43
H,39
F,45
D,44
A,15
L,37
A,47
E,38
C,40
B,46
G,42
J,30
I,32
A,48
E,43
D,45
F,47
E,44
F,15
M,37
G,38
C,46
A,49
I,42
A,40
K,30
F,48
J,32
G,43
D,47
G,44
O,37
A,50
E,45
D,15
A,46
H,38
J,42
B,40
D,48
B,49
M,30
L,32
A,51
H,44
H,43
G,45
E,15
E,47
B,50
F,46
C,49
E,48
A,52
K,42
C,40
M,32
O,30
B,51
I,45
A,53
G,15
A,49
G,47
C,50
D,46
G,48
B,52
M,42
A,54
C,51
O,32
F,53
I,47
J,45
A,50
E,46
B,49
I,15
H,48
A,55
