concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
D,2
A,4
F,1
D,3
E,0
A,5
F,2
G,0
B,4
E,1
F,3
A,6
B,5
E,2
A,7
C,4
H,0
E,3
B,6
G,1
C,5
A,8
G,2
A,4
B,7
G,3
A,5
A,9
C,6
H,1
D,8
C,7
H,2
A,10
B,4
I,3
A,6
B,5
D,9
A,11
F,8
A,7
B,10
C,4
J,3
C,5
B,6
A,12
F,9
E,8
B,11
C,10
A,4
B,7
L,3
A,13
C,6
B,12
E,9
A,5
G,8
A,14
C,7
C,11
M,3
A,10
D,4
D,13
A,6
A,15
D,5
C,12
G,9
A,7
D,14
I,8
A,11
N,3
B,10
F,13
F,4
A,16
B,15
H,9
F,5
D,11
A,12
B,7
A,17
J,8
F,14
C,10
E,13
C,15
E,4
D,16
A,18
F,11
E,5
A,10
C,7
L,8
B,17
B,12
E,14
G,13
A,19
G,4
A,15
F,16
B,18
G,5
E,11
A,7
A,20
B,10
C,12
M,8
I,13
C,17
G,14
I,4
D,19
E,16
B,15
C,18
A,21
H,5
D,20
B,7
C,10
G,11
J,13
N,8
A,12
A,17
H,14
A,22
J,4
G,16
F,19
C,15
A,18
I,11
A,10
D,21
F,20
L,13
A,23
D,17
C,7
B,12
K,4
H,16
D,22
E,19
B,18
A,24
F,21
A,15
E,20
J,11
B,10
F,17
A,7
B,23
M,13
C,12
A,25
M,4
G,19
C,18
F,22
D,24
B,15
G,20
E,21
L,11
C,10
A,26
E,17
N,13
D,7
C,23
A,12
N,4
A,18
E,22
H,19
D,25
G,21
F,24
C,15
A,27
M,11
H,20
D,26
A,10
G,17
F,7
A,23
B,18
A,28
D,12
I,21
F,25
A,15
E,24
B,27
G,22
O,11
F,26
A,29
B,10
I,17
F,12
C,18
E,7
D,28
B,23
J,21
G,24
B,15
E,25
A,30
H,22
C,27
E,26
B,29
C,10
J,17
E,12
A,18
G,7
C,23
L,21
F,28
G,25
D,30
A,27
I,24
C,15
G,26
C,29
K,17
A,32
D,18
G,12
M,21
I,7
E,28
A,23
I,25
F,30
A,15
D,27
J,24
H,26
A,29
D,32
M,17
F,18
I,12
N,21
A,34
J,7
G,28
B,23
E,30
J,25
F,27
B,15
E,18
L,24
B,29
O,17
F,32
A,35
J,12
D,34
C,23
K,7
K,25
E,27
G,30
A,36
C,15
M,24
C,29
G,18
B,35
K,12
A,23
A,37
M,7
F,34
G,27
H,30
M,25
A,15
B,36
A,29
N,24
M,12
A,38
C,35
H,18
D,23
O,7
E,34
B,37
N,25
I,27
A,39
B,15
C,36
D,29
D,38
N,12
A,35
F,23
A,40
E,31
G,34
C,37
J,27
C,15
F,29
D,39
A,36
F,38
A,41
E,23
D,40
G,31
B,35
A,37
A,42
I,34
A,15
D,36
K,27
F,39
E,29
G,23
I,31
D,41
E,38
F,40
C,35
A,43
D,42
M,27
D,37
J,34
F,36
D,15
E,39
I,23
A,44
G,29
G,38
F,41
J,31
E,40
A,35
O,27
B,43
F,37
F,42
E,36
L,34
A,45
F,15
G,39
I,29
J,23
E,41
F,33
D,44
K,31
G,40
I,38
B,35
C,43
A,46
E,42
E,37
G,36
E,15
B,45
M,34
I,39
G,41
A,47
K,23
J,29
M,31
E,33
F,44
C,35
A,43
H,40
G,42
J,38
G,37
B,46
A,48
G,15
I,36
N,34
C,45
J,39
L,29
D,47
I,41
G,33
O,31
E,44
D,43
I,42
M,23
A,35
A,49
I,37
L,38
I,15
D,48
C,46
J,36
A,45
F,47
L,39
M,29
A,50
J,41
N,23
I,33
D,49
G,44
F,43
J,42
D,35
F,48
M,38
J,15
A,46
J,37
E,47
K,36
B,45
L,41
M,39
D,50
N,29
J,33
H,44
F,49
E,43
F,35
