concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
A,3
C,0
B,2
A,4
C,1
D,3
A,0
A,5
C,2
A,1
D,4
A,6
B,0
F,3
B,5
D,1
A,2
A,7
F,4
C,0
D,6
E,3
C,5
A,8
F,1
D,2
B,7
E,4
A,0
F,6
A,9
G,3
A,5
B,8
E,1
F,2
A,10
D,0
C,7
G,4
B,9
E,6
I,3
B,5
A,11
C,8
G,1
E,2
D,10
C,9
F,0
H,4
A,7
A,12
G,6
C,5
J,3
D,11
G,2
A,8
I,1
A,13
F,10
E,0
A,9
D,7
A,5
H,6
B,12
L,3
F,11
A,14
I,2
D,8
J,1
E,10
D,13
B,9
G,0
F,7
B,5
A,15
C,12
E,11
J,2
M,3
D,14
F,8
K,1
A,16
G,10
C,9
C,5
F,13
E,7
I,0
A,12
D,15
F,14
G,11
A,17
K,2
O,3
M,1
E,8
I,10
A,9
D,16
A,5
E,13
G,7
J,0
A,18
D,12
I,11
F,15
B,17
E,14
M,2
J,10
G,8
D,9
A,19
G,13
B,5
F,16
O,1
I,7
E,15
F,12
K,0
B,18
C,17
J,11
O,2
A,20
H,8
G,14
H,13
B,19
L,10
F,9
E,16
J,7
C,5
M,0
G,15
A,21
E,12
C,18
A,17
I,14
K,11
B,20
M,10
A,22
C,19
E,9
O,0
A,5
L,7
I,15
D,21
G,16
G,12
A,18
B,17
A,23
J,14
M,11
O,10
C,20
G,9
A,19
D,22
F,21
D,5
H,12
J,15
H,16
M,7
A,24
B,18
N,11
D,23
K,14
C,17
D,19
A,25
A,20
H,9
F,22
L,15
E,21
N,7
F,5
D,24
F,23
A,26
C,18
A,17
M,14
F,19
D,20
B,25
E,22
M,15
F,24
A,27
G,21
E,5
D,17
D,26
E,23
A,18
N,14
A,28
E,19
F,20
C,25
B,27
E,24
N,15
G,22
G,5
H,21
G,23
A,29
B,18
F,17
F,26
A,25
B,28
E,20
G,24
G,19
C,27
H,5
A,30
I,22
H,23
B,29
E,17
E,26
C,18
A,31
D,25
G,20
I,24
A,27
C,28
B,30
H,19
J,22
A,32
A,18
C,29
G,17
G,26
A,28
I,20
B,31
J,24
F,25
B,27
A,33
C,30
A,29
L,22
I,26
I,17
D,32
D,18
B,28
A,34
C,31
L,24
J,20
B,33
C,27
E,25
M,22
A,30
A,35
B,29
J,26
J,17
F,18
A,31
C,28
F,32
B,34
M,24
K,20
A,36
G,25
C,33
N,22
A,27
K,17
D,30
C,29
L,26
D,35
D,31
A,28
C,34
E,18
E,32
A,37
O,24
D,27
M,20
H,25
M,17
A,33
B,36
F,30
A,29
A,38
F,31
M,26
F,35
G,18
A,34
D,28
G,32
D,37
F,27
D,33
A,39
O,20
C,36
D,29
E,30
O,17
D,38
E,31
O,26
E,35
H,18
D,34
A,40
F,33
I,32
F,28
F,37
E,27
A,36
F,38
G,30
B,39
G,31
F,29
A,41
G,35
F,34
D,40
E,33
E,28
B,36
J,32
G,27
E,37
E,38
A,42
I,30
C,39
E,29
H,31
H,35
D,41
E,34
A,43
F,40
G,33
G,38
G,28
H,27
G,37
C,36
J,30
D,42
K,32
A,39
G,29
F,41
A,44
D,43
E,40
G,34
I,38
I,33
A,36
H,28
H,37
F,42
A,45
K,30
M,32
B,39
B,44
E,41
H,29
A,46
J,33
F,43
B,36
I,34
G,40
J,38
M,30
D,45
E,42
C,39
C,44
O,32
G,41
A,47
D,46
E,43
K,38
J,34
L,33
H,40
C,36
A,48
G,42
O,30
A,39
A,44
F,45
I,41
D,47
F,46
G,43
M,38
L,34
A,49
M,33
A,36
B,48
E,45
H,42
D,39
J,41
D,44
F,47
A,50
E,46
H,43
N,38
M,34
O,33
B,49
C,48
G,45
D,36
A,51
F,44
K,41
D,50
