concept:name,case:concept:name
A,0
A,1
F,0
B,1
D,0
A,3
C,1
A,4
E,0
F,3
A,5
A,1
B,4
D,3
A,6
B,5
G,0
F,1
A,7
C,4
C,5
F,6
E,3
I,0
D,1
D,6
F,7
A,4
A,9
A,5
G,3
J,0
E,1
A,10
D,7
B,9
E,6
F,4
I,3
F,5
A,11
G,1
E,2
B,10
L,0
D,4
E,7
A,12
C,9
G,6
J,3
F,11
I,1
E,8
D,5
G,2
M,0
C,10
A,13
A,9
E,4
B,12
L,3
G,7
I,6
G,8
J,1
A,14
D,11
E,5
N,0
I,2
G,4
B,13
A,10
F,9
A,15
H,7
M,3
C,12
K,1
J,6
H,8
F,14
E,11
H,4
G,5
A,16
J,2
D,9
B,15
B,10
C,13
A,12
D,14
O,3
M,1
A,17
K,6
G,11
I,5
F,16
L,2
A,13
E,9
C,15
A,18
C,10
F,12
M,6
E,14
F,17
O,1
I,11
J,5
A,19
B,13
D,16
G,9
M,2
A,15
F,18
A,10
D,12
D,17
A,20
G,14
N,6
J,11
L,5
B,19
C,13
E,16
I,9
N,2
F,15
D,18
F,10
E,12
E,17
B,20
L,11
H,14
C,19
A,13
A,22
M,5
G,16
D,15
J,9
G,17
E,18
D,10
C,20
M,11
A,23
G,12
A,19
F,13
E,15
N,5
F,22
I,16
A,24
L,9
A,20
I,17
N,11
E,10
G,18
F,23
B,19
I,12
G,15
A,25
D,22
D,13
J,16
B,24
F,20
M,9
I,18
J,17
G,10
A,26
C,19
D,23
J,12
I,15
E,22
E,13
F,25
L,16
C,24
D,20
A,27
O,9
J,18
I,10
B,26
K,17
E,23
L,12
A,19
G,13
G,22
A,28
J,15
D,25
L,18
E,20
M,16
B,27
A,24
C,26
M,17
J,10
G,23
A,29
M,12
B,19
I,13
L,15
E,25
E,21
B,28
H,22
G,20
M,18
A,30
C,27
B,24
O,16
I,23
L,10
O,17
C,19
O,12
A,26
F,29
M,15
J,13
A,31
C,28
G,25
G,21
A,27
F,30
N,18
I,20
C,24
J,23
D,29
M,10
A,32
B,26
A,19
N,15
K,13
B,31
A,28
J,20
H,25
I,21
F,27
L,23
A,33
D,30
F,32
O,10
E,29
B,19
C,26
M,13
A,34
C,31
F,28
M,23
D,27
E,30
K,20
J,21
D,32
F,33
G,29
A,35
C,19
A,26
N,13
A,31
D,28
B,34
N,23
E,27
L,21
M,20
G,30
A,36
I,29
E,32
D,33
F,35
F,26
A,19
B,31
E,28
A,37
C,34
I,30
B,36
O,20
G,27
M,21
J,29
G,32
E,33
A,38
C,31
D,26
D,35
B,19
G,28
F,37
C,36
L,29
A,34
J,30
A,39
G,33
N,21
H,27
I,32
E,26
B,38
A,31
C,19
E,35
H,28
A,36
D,37
F,39
J,32
M,29
K,30
B,34
G,26
A,41
C,38
B,31
G,35
A,19
D,39
B,36
E,37
N,29
L,32
A,42
C,34
M,30
H,26
B,41
A,38
H,35
C,31
F,19
E,39
A,43
G,37
M,32
C,36
A,34
F,42
O,30
A,44
F,38
C,41
D,19
A,31
G,39
O,32
F,43
I,37
A,36
D,42
A,45
B,34
B,44
D,38
A,41
I,39
E,19
J,37
B,31
A,46
D,43
F,36
E,42
F,45
C,34
J,39
E,38
A,47
C,44
B,41
G,19
C,31
I,40
E,43
F,46
D,36
L,37
G,42
A,48
F,47
L,39
A,34
D,45
C,41
G,38
A,44
J,40
I,19
D,46
A,31
G,43
A,49
E,36
H,42
M,37
B,48
D,47
M,39
E,45
F,34
A,50
A,41
I,38
F,31
J,19
E,46
I,43
B,44
K,40
B,49
O,37
G,36
C,48
A,51
E,47
O,39
G,45
D,34
C,44
F,41
J,38
K,19
B,50
D,31
M,40
G,46
A,52
C,49
J,43
H,36
B,51
A,48
G,47
