concept:name,case:concept:name
Activity A,0
Activity C,0
Activity J,0
Activity D,0
Activity S,0
Activity T,0
Activity U,0
Activity V,0
Activity B,0
Activity A,1
Activity S,1
Activity T,1
Activity U,1
Activity S,1
Activity T,1
Activity U,1
Activity V,1
Activity C,1
Activity J,1
Activity D,1
Activity B,1
Activity A,2
Activity C,2
Activity K,2
Activity S,2
Activity L,2
Activity T,2
Activity U,2
Activity D,2
Activity V,2
Activity B,2
Activity A,3
Activity C,3
Activity M,3
Activity A,4
Activity S,3
Activity Q,3
Activity S,4
Activity T,3
Activity T,4
Activity U,3
Activity U,4
Activity V,3
Activity V,4
Activity N,3
Activity C,4
Activity D,3
Activity K,4
Activity L,4
Activity B,3
Activity D,4
Activity B,4
Activity A,5
Activity C,5
Random Activity 1,5
Activity K,5
Activity L,5
Activity D,5
Activity S,5
Activity T,5
Activity U,5
Random Activity 2,5
Activity V,5
Activity B,5
Activity A,6
Activity C,6
Activity E,6
Activity I,6
Activity H,6
Activity G,6
Activity F,6
Activity S,6
Activity D,6
Activity T,6
Activity U,6
Activity V,6
Activity B,6
Activity A,7
Activity S,7
Activity T,7
Activity U,7
Activity C,7
Activity R,7
Activity N,7
Activity V,7
Activity D,7
Activity B,7
Activity A,8
Activity S,8
Activity C,8
Activity M,8
Activity R,8
Activity T,8
Activity N,8
Activity U,8
Activity V,8
Activity D,8
Activity B,8
Activity A,9
Activity C,9
Activity M,9
Activity P,9
Activity N,9
Activity S,9
Activity D,9
Activity T,9
Activity U,9
Activity V,9
Activity B,9
Activity A,10
Activity S,10
Activity C,10
Activity E,10
Activity G,10
Activity I,10
Activity H,10
Activity T,10
Activity U,10
Activity V,10
Activity F,10
Activity D,10
Activity B,10
Activity A,11
Activity C,11
Activity K,11
Activity L,11
Activity D,11
Activity S,11
Activity T,11
Activity U,11
Activity V,11
Activity B,11
Activity A,12
Activity C,12
Activity K,12
Activity L,12
Activity S,12
Activity T,12
Activity U,12
Activity V,12
Activity D,12
Activity B,12
Activity A,13
Activity S,13
Activity T,13
Activity U,13
Activity C,13
Activity V,13
Activity K,13
Activity L,13
Activity D,13
Activity B,13
Activity A,14
Activity S,14
Activity C,14
Activity M,14
Activity Q,14
Activity N,14
Activity D,14
Activity T,14
Activity U,14
Activity V,14
Activity B,14
Activity A,15
Activity C,15
Activity M,15
Activity Q,15
Activity S,15
Activity T,15
Activity N,15
Activity D,15
Activity U,15
Activity V,15
Activity B,15
Activity A,16
Activity C,16
Activity J,16
Activity S,16
Activity T,16
Activity U,16
Activity D,16
Activity A,17
Activity V,16
Activity S,17
Activity B,16
Activity T,17
Activity U,17
Activity C,17
Activity M,17
Activity R,17
Activity N,17
Activity V,17
Activity D,17
Activity B,17
Activity A,18
Activity S,18
Activity T,18
Activity U,18
Activity V,18
Activity C,18
Activity K,18
Activity L,18
Activity D,18
Activity B,18
Activity C,19
Activity K,19
Activity T,19
Activity L,19
Activity A,19
Activity S,19
Activity U,19
Activity V,19
Activity D,19
Activity A,20
Activity B,19
Activity S,20
Activity T,20
Activity C,20
Activity E,20
Activity I,20
Activity H,20
Activity G,20
Activity U,20
Activity V,20
Activity A,21
Activity F,20
Activity D,20
Activity C,21
Activity S,21
Activity B,20
Activity T,21
Activity K,21
Activity L,21
Activity U,21
Activity D,21
Activity V,21
Activity B,21
Activity A,22
Activity C,22
Activity K,22
Activity L,22
Activity D,22
Activity S,22
Activity T,22
Activity U,22
Activity V,22
Activity B,22
Activity A,23
Activity S,23
Activity T,23
Activity U,23
Activity C,23
Activity V,23
Activity K,23
