concept:name,case:concept:name
Activity A,0
Activity BC,0
Activity BH,0
Activity BF,0
Activity BE,0
Activity BI,0
Activity BP,0
Activity BG,0
Activity BN,0
Activity BO,0
Activity BQ,0
Activity BK,0
Activity BM,0
Activity BL,0
Activity BJ,0
Activity BD,0
Activity BR,0
Activity BV,0
Activity BT,0
Activity BW,0
Activity BX,0
Activity BZ,0
Activity BU,0
Activity BY,0
Activity BS,0
Activity B,0
Activity A,1
Activity CC,1
Activity B,1
Activity A,2
Activity CD,2
Activity CE,2
Activity B,2
Activity A,3
Activity CD,3
Activity CE,3
Activity B,3
Activity A,4
Activity AP,4
Activity A,5
Activity AQ,4
Activity CC,5
Activity AU,4
Activity B,5
Activity AR,4
Activity B,4
Activity A,6
Activity BC,6
Activity BP,6
Activity BF,6
Activity BQ,6
Activity BG,6
Activity BH,6
Activity BI,6
Activity BN,6
Activity BE,6
Activity BO,6
Activity BM,6
Activity BL,6
Activity BK,6
Activity BJ,6
Activity BD,6
Activity BR,6
Activity BX,6
Activity BZ,6
Activity BT,6
Activity A,7
Activity BV,6
Activity BC,7
Activity BU,6
Activity BY,6
Activity BH,7
Activity BW,6
Activity BP,7
Activity BN,7
Activity BS,6
Activity BQ,7
Activity B,6
Activity BF,7
Activity BG,7
Activity BI,7
Activity BM,7
Activity BK,7
Activity BL,7
Activity BE,7
Activity BO,7
Activity BJ,7
Activity BD,7
Activity BR,7
Activity BV,7
Activity BX,7
Activity BW,7
Activity BT,7
Activity CA,7
Activity BY,7
Activity BU,7
Activity BS,7
Activity B,7
Activity A,8
Activity CD,8
Activity A,9
Activity CE,8
Activity BC,9
Activity B,8
Activity BF,9
Activity BP,9
Activity BE,9
Activity BN,9
Activity BH,9
Activity BO,9
Activity BG,9
Activity BQ,9
Activity BI,9
Activity BK,9
Activity BM,9
Activity BL,9
Activity BJ,9
Activity BD,9
Activity BR,9
Activity BV,9
Activity BW,9
Activity BX,9
Activity CB,9
Activity BY,9
Activity BT,9
Activity BU,9
Activity B,9
Activity A,10
Activity C,10
Activity Q,10
Activity AI,10
Activity AK,10
Activity AG,10
Activity AH,10
Activity R,10
Activity AJ,10
Activity E,10
Activity N,10
Activity M,10
Activity P,10
Activity O,10
Activity G,10
Activity L,10
Activity H,10
Activity F,10
Activity D,10
Activity B,10
Activity A,11
Activity AP,11
Activity A,12
Activity AQ,11
Activity CC,12
Activity AS,11
Activity B,12
Activity AT,11
Activity AR,11
Activity A,13
Activity B,11
Activity AP,13
Activity AQ,13
Activity AU,13
Activity AR,13
Activity B,13
Activity A,14
Activity B,14
Activity A,15
Activity AP,15
Activity AQ,15
Activity AX,15
Activity AR,15
Activity B,15
Activity A,16
Activity CD,16
Activity CE,16
Activity B,16
Activity A,17
Activity BC,17
Activity BF,17
Activity BG,17
Activity BI,17
Activity BE,17
Activity BN,17
Activity BP,17
Activity BO,17
Activity BQ,17
Activity BK,17
Activity BM,17
Activity BL,17
Activity BH,17
Activity BJ,17
Activity BD,17
Activity BR,17
Activity BT,17
Activity BV,17
Activity BU,17
Activity BX,17
Activity CB,17
Activity BY,17
Activity BW,17
Activity BS,17
Activity B,17
Activity A,18
Activity CD,18
Activity CE,18
Activity B,18
Activity A,19
Activity AP,19
Activity AQ,19
Activity AX,19
Activity AR,19
Activity B,19
Activity A,20
Activity C,20
Activity AI,20
Activity AL,20
Activity AN,20
Activity A,21
Activity E,20
Activity CC,21
Activity AM,20
Activity B,21
Activity AJ,20
Activity P,20
Activity M,20
Activity G,20
Activity N,20
Activity K,20
Activity A,22
Activity H,20
Activity BC,22
Activity Q,20
Activity Z,20
Activity BE,22
Activity AA,20
Activity BN,22
Activity R,20
Activity BF,22
Activity O,20
Activity BI,22
Activity BG,22
Activity F,20
Activity BL,22
Activity D,20
Activity BM,22
Activity B,20
Activity BO,22
Activity BK,22
Activity BP,22
Activity BQ,22
Activity BH,22
Activity BJ,22
Activity BD,22
Activity BR,22
Activity BV,22
Activity BX,22
Activity BT,22
Activity CA,22
Activity BY,22
Activity BW,22
Activity BU,22
Activity BS,22
Activity B,22
Activity A,23
Activity AP,23
Activity AQ,23
Activity AX,23
Activity AR,23
Activity B,23
Activity A,24
Activity CD,24
Activity CE,24
Activity B,24
Activity A,25
Activity BC,25
Activity BE,25
Activity BI,25
Activity BN,25
Activity BP,25
Activity BO,25
Activity BM,25
Activity BL,25
Activity BK,25
Activity BQ,25
Activity BH,25
Activity BJ,25
Activity BF,25
Activity BG,25
Activity BD,25
Activity BR,25
Activity BT,25
Activity BU,25
Activity BX,25
Activity BZ,25
Activity BV,25
Activity BW,25
Activity BY,25
Activity BS,25
Activity B,25
Activity A,26
Activity C,26
Activity E,26
Activity A,27
Activity AI,26
Activity AP,27
Activity M,26
Activity AQ,27
Activity G,26
Activity AU,27
Activity AL,26
Activity AR,27
Activity P,26
Activity B,27
Activity A,28
Activity AO,26
Activity AP,28
Activity K,26
Activity AQ,28
Activity N,26
Activity AU,28
Activity H,26
Activity AR,28
Activity AM,26
Activity B,28
Activity O,26
Activity Q,26
Activity AJ,26
Activity AG,26
Activity AH,26
Activity F,26
Activity R,26
Activity D,26
Activity B,26
Activity A,29
Activity BC,29
Activity BE,29
Activity BP,29
Activity BH,29
Activity BI,29
Activity BQ,29
Activity BF,29
Activity BG,29
Activity BN,29
Activity BM,29
Activity BL,29
Activity BO,29
Activity A,30
Activity BK,29
Activity BC,30
Activity BJ,29
Activity BH,30
Activity A,31
Activity BF,30
Activity BD,29
Activity C,31
Activity BI,30
Activity BR,29
Activity Q,31
Activity BL,30
