concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
F,0
A,3
B,2
A,4
F,1
E,0
B,3
C,2
A,5
E,1
G,0
D,4
A,6
C,3
A,2
D,5
G,1
A,7
H,0
F,4
D,6
A,3
B,2
F,5
A,8
H,1
E,4
D,7
C,2
F,6
D,3
A,9
E,5
D,8
A,10
F,7
G,4
A,2
E,6
F,3
D,9
G,5
F,8
A,11
D,10
E,7
G,6
B,2
A,12
F,9
I,4
E,3
I,5
E,8
F,10
D,11
G,7
A,13
E,9
H,6
C,2
J,4
B,12
G,3
J,5
A,14
E,10
G,8
F,11
I,7
C,12
D,13
G,9
A,2
L,4
A,15
I,3
K,5
D,14
G,10
H,8
J,7
A,16
E,11
A,12
I,9
F,13
M,4
B,15
D,2
J,3
M,5
A,17
F,14
I,10
B,16
L,7
J,9
B,12
G,11
O,4
A,18
E,13
C,15
L,3
N,5
F,2
B,17
J,10
E,14
A,19
C,16
M,7
K,9
D,18
C,12
G,13
I,11
A,15
M,3
E,2
C,17
A,20
A,16
G,14
L,10
F,18
B,19
B,15
M,9
A,12
O,7
A,21
N,3
J,11
G,2
A,17
M,10
D,20
B,16
H,14
A,22
C,15
B,12
E,18
D,21
C,19
N,9
L,11
D,17
H,2
N,10
A,23
F,20
A,15
C,16
D,22
F,21
C,12
M,11
G,18
A,19
A,24
F,17
D,15
B,23
E,20
A,16
A,25
F,22
E,21
N,11
A,12
B,24
B,19
H,18
E,17
F,15
A,26
C,23
D,25
G,20
B,16
G,21
B,12
E,22
C,19
C,24
A,27
G,17
E,15
B,26
F,25
A,23
I,20
C,16
H,21
A,28
I,17
B,27
C,12
A,19
A,24
G,22
E,25
A,29
G,15
J,20
C,26
A,16
D,23
B,28
C,27
J,17
A,30
I,22
A,12
D,24
D,19
G,25
D,29
L,20
H,15
F,23
A,31
D,16
A,26
C,28
J,22
A,27
B,30
L,17
F,19
H,25
F,24
D,12
A,32
F,29
M,20
D,31
D,26
E,23
F,16
A,28
B,27
M,17
K,22
C,30
A,33
E,19
E,24
E,29
F,12
B,32
N,20
F,31
F,26
G,23
A,34
E,16
A,30
B,28
N,17
C,27
G,24
M,22
D,33
G,19
G,29
A,35
E,12
E,26
C,32
E,31
I,23
G,16
B,34
I,24
C,28
A,36
A,27
O,22
H,19
D,30
F,33
G,12
D,35
A,32
G,31
A,37
J,23
I,16
J,24
G,26
C,34
D,36
F,30
A,28
E,33
B,27
I,12
A,38
F,35
K,24
D,32
K,23
I,31
B,37
A,34
I,26
J,16
A,39
E,30
B,28
F,36
G,33
C,27
D,38
M,24
F,32
E,35
J,12
M,23
A,40
C,37
L,16
B,34
J,31
E,36
J,26
C,28
D,39
H,33
G,30
A,27
F,38
A,41
N,24
G,35
E,32
N,23
B,40
F,39
C,34
L,12
G,36
L,31
M,16
L,26
A,37
A,42
A,28
H,30
B,27
E,38
B,41
C,40
E,39
A,43
A,34
I,36
G,32
I,35
M,12
M,31
B,37
M,26
D,42
N,16
G,38
B,28
C,27
A,44
B,43
D,34
A,40
C,41
G,39
I,32
J,36
O,12
O,31
F,42
C,37
N,26
A,45
I,38
J,35
D,44
C,28
A,27
A,41
F,34
D,40
H,39
C,43
A,46
K,36
D,45
J,32
A,37
L,35
E,42
J,38
F,44
E,34
A,47
D,41
A,28
D,27
F,40
B,46
A,43
F,45
D,37
M,36
K,32
A,48
L,38
E,44
M,35
F,41
G,42
G,34
B,47
B,28
C,46
E,40
D,43
F,27
A,49
N,36
E,45
F,37
M,32
I,42
G,44
E,41
B,48
M,38
C,28
O,35
A,50
D,49
H,34
G,40
C,47
A,46
F,43
E,37
G,45
E,27
A,51
H,44
C,48
O,32
G,41
J,42
O,38
A,47
A,28
B,50
