concept:name,case:concept:name
A,0
A,1
B,0
D,1
C,0
A,3
A,4
F,1
A,0
D,3
A,5
D,4
B,0
E,1
F,3
A,6
B,5
A,7
F,4
C,0
E,3
B,6
G,1
C,5
A,8
B,7
A,0
E,4
G,3
A,9
C,6
I,1
A,5
D,8
G,4
B,0
A,10
I,2
C,7
H,3
D,9
J,1
A,6
F,8
A,11
D,5
H,4
J,2
C,0
B,10
A,7
K,1
A,12
D,6
E,8
F,9
B,11
A,0
F,5
K,2
C,10
A,13
D,7
M,1
E,9
D,12
F,6
G,8
A,14
C,11
M,2
E,5
D,0
D,13
A,10
O,1
F,7
A,15
E,6
G,9
B,14
F,12
A,11
I,8
F,13
N,2
G,5
B,10
A,16
F,0
E,7
D,15
G,6
C,14
H,9
E,12
A,17
B,11
J,8
E,13
I,5
E,0
C,10
D,16
G,7
A,18
F,15
I,6
G,12
A,14
K,8
B,17
C,11
G,13
J,5
A,10
G,0
A,19
F,16
H,7
B,18
J,6
E,15
H,12
D,14
M,8
A,20
C,17
A,11
L,5
H,13
B,10
D,19
I,0
E,16
C,18
A,21
L,6
G,15
A,17
B,20
F,14
B,11
O,8
M,5
C,10
A,22
J,0
F,19
G,16
A,18
B,21
D,17
H,15
M,6
E,14
C,20
C,11
A,23
O,5
L,0
A,10
B,22
E,19
C,21
A,20
D,18
A,24
I,16
G,14
F,17
O,6
B,23
M,0
B,10
G,19
A,25
C,22
B,20
A,21
B,24
J,16
F,18
I,14
E,17
O,0
A,26
C,10
B,25
C,23
I,19
A,22
C,20
C,24
K,16
D,21
J,14
G,17
E,18
A,10
B,26
J,19
C,25
A,23
A,28
D,22
A,20
F,21
A,24
M,16
G,18
H,17
D,10
K,14
A,29
K,19
C,26
B,20
A,25
B,23
D,28
E,21
F,22
N,16
D,24
F,10
I,18
D,29
M,14
A,26
M,19
D,25
C,23
C,20
F,28
G,21
E,22
E,10
F,24
J,18
O,19
N,14
F,29
D,26
A,23
F,25
A,20
G,22
G,10
E,24
E,28
I,21
A,33
D,27
L,18
B,23
F,26
E,25
A,34
G,28
D,20
D,33
J,21
I,10
H,22
F,27
G,24
M,18
A,35
B,34
E,26
G,25
C,23
H,28
L,21
F,20
A,36
F,33
E,27
J,10
N,18
I,24
B,35
C,34
I,25
A,37
A,23
M,21
G,26
E,20
E,33
L,10
D,36
G,27
C,35
A,38
J,24
A,34
B,23
H,26
B,37
G,33
J,25
O,21
G,20
A,39
H,27
F,36
M,10
B,38
D,34
K,24
A,35
C,23
C,37
A,40
I,33
L,25
I,20
B,39
E,36
O,10
A,41
C,38
F,34
M,24
A,23
B,35
D,40
J,33
M,25
A,37
J,20
A,42
G,36
C,39
A,38
B,41
E,34
O,24
C,35
B,23
N,25
A,43
F,40
K,33
D,37
H,36
B,42
L,20
A,30
A,39
A,44
D,38
C,41
G,34
C,23
F,32
A,35
M,33
F,37
E,40
A,31
D,43
M,20
A,45
C,42
D,30
I,34
D,39
A,41
F,38
A,23
B,44
E,32
O,33
E,37
A,46
G,40
N,20
D,31
F,43
D,45
A,42
F,30
B,41
J,34
A,47
F,39
E,38
D,23
C,44
G,32
G,37
B,46
I,40
F,45
E,43
F,31
A,48
D,42
E,30
E,39
B,47
C,41
G,38
A,44
K,34
F,23
I,32
J,40
I,37
A,49
C,46
E,45
G,43
E,31
F,42
D,48
G,30
E,23
A,50
B,44
A,41
H,38
C,47
G,39
J,32
J,37
M,34
K,40
G,45
G,31
D,49
H,43
A,46
A,51
E,42
F,48
I,30
B,41
C,44
A,47
I,39
D,50
K,32
G,23
F,49
I,31
I,45
A,52
N,34
L,37
M,40
B,46
D,51
E,48
G,42
J,30
C,41
D,47
F,50
M,32
A,44
J,39
H,23
E,49
