concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
F,0
A,3
D,2
F,1
A,4
E,0
B,3
F,2
A,5
D,4
E,1
G,0
A,6
C,3
E,2
B,5
F,4
G,1
A,7
I,0
B,6
A,3
C,5
G,2
A,8
B,7
E,4
H,1
J,0
D,3
A,9
C,6
A,5
I,2
B,8
C,7
G,4
A,10
F,3
B,9
K,0
J,2
A,6
A,11
A,7
C,8
I,4
D,10
M,0
E,3
A,12
C,9
K,2
D,11
J,4
B,6
B,7
A,8
A,13
A,9
N,0
D,12
F,10
G,3
F,11
K,4
M,2
A,14
C,6
B,8
C,7
D,13
D,9
F,12
A,15
E,11
H,3
E,10
D,14
M,4
C,8
N,2
A,6
A,7
A,16
F,13
F,9
E,12
G,11
G,10
B,15
F,14
N,4
A,17
A,8
B,6
D,16
D,7
E,13
I,11
A,18
G,12
I,10
C,15
E,14
B,17
D,8
C,6
F,16
A,19
G,13
F,7
J,11
I,12
J,10
D,18
A,15
C,17
G,14
A,20
F,8
A,6
E,16
D,19
E,7
L,11
I,13
J,12
D,15
A,21
F,18
H,14
L,10
D,20
A,17
B,6
E,8
G,16
A,22
F,19
M,11
J,13
L,12
G,7
F,15
E,18
B,21
M,10
B,17
A,23
G,8
F,20
C,6
B,22
H,16
E,19
L,13
G,18
H,7
M,12
N,11
A,24
E,15
C,21
H,8
B,23
E,20
A,6
C,17
N,10
A,25
C,22
G,19
H,18
M,13
O,12
D,24
G,15
D,6
G,20
C,23
A,26
A,17
A,21
B,25
I,19
A,22
A,27
N,13
I,15
A,23
F,24
I,20
B,17
F,6
D,21
D,26
C,25
A,28
B,22
J,19
D,27
J,15
E,6
E,24
A,29
C,17
J,20
F,21
D,23
F,26
A,25
K,19
C,22
D,28
A,30
F,27
K,15
G,6
A,17
D,29
K,20
E,21
G,24
F,23
A,31
E,26
B,25
F,28
A,22
M,19
E,27
D,30
D,17
I,6
F,29
M,20
G,21
A,32
H,24
M,15
E,23
B,22
B,31
C,25
E,28
O,19
G,26
A,33
O,20
F,30
G,27
F,17
E,29
J,6
I,21
B,32
O,15
A,25
G,23
A,34
G,28
C,22
H,26
H,27
C,31
D,33
E,17
E,30
A,35
C,32
L,6
J,21
G,29
B,25
H,28
D,34
I,23
A,22
A,36
A,31
F,33
G,30
G,17
M,6
H,29
B,35
A,32
J,23
F,34
A,37
L,21
C,25
B,22
I,17
B,36
I,30
D,31
E,33
N,6
A,38
C,35
D,32
E,34
M,21
A,25
C,22
D,37
L,23
J,17
C,36
A,39
G,33
F,31
J,30
B,38
F,32
G,34
B,25
A,35
A,40
A,22
O,21
F,37
M,23
D,39
A,36
K,17
E,31
K,30
H,33
C,38
A,41
C,25
E,32
B,22
F,40
N,23
B,35
E,37
G,31
F,39
A,42
D,36
M,17
M,30
A,38
D,41
C,22
A,25
G,32
A,43
G,37
D,40
C,35
B,42
F,36
B,38
I,31
N,17
E,39
O,30
A,22
A,44
E,40
F,41
I,37
B,43
I,32
D,25
C,42
A,35
C,38
J,31
A,45
E,36
G,39
D,44
D,22
C,43
E,41
G,40
J,37
A,46
J,32
F,25
D,35
A,42
A,38
K,31
G,36
B,45
H,39
F,44
A,47
L,37
A,43
G,41
F,22
I,40
K,32
F,46
F,35
E,25
D,42
D,38
C,45
H,36
M,31
A,48
B,47
E,44
M,37
I,41
D,46
M,32
D,43
E,22
A,49
E,35
J,40
F,42
A,45
F,38
O,31
G,25
D,48
C,47
O,37
G,44
A,50
J,41
D,49
G,22
F,43
O,32
E,46
G,35
E,42
E,38
B,45
L,40
F,48
A,51
H,44
A,47
I,25
H,22
K,41
F,49
B,50
E,43
A,52
C,45
H,35
G,46
K,40
G,42
F,51
E,48
G,38
D,47
