concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
A,3
C,0
B,2
A,4
F,1
B,3
A,0
A,5
C,2
D,4
C,3
E,1
A,6
D,5
D,0
A,2
A,7
G,1
F,4
A,3
B,6
F,5
A,8
F,0
D,7
H,1
C,6
E,4
B,3
A,9
E,5
B,8
E,0
A,10
F,7
G,4
A,6
B,9
C,3
G,5
C,8
A,11
G,0
D,6
D,10
H,4
E,7
C,9
A,12
A,3
A,8
I,5
D,11
F,6
H,0
A,13
G,7
F,10
A,9
B,3
D,8
F,11
B,12
J,5
E,6
D,13
C,3
E,10
D,9
H,7
A,15
F,8
E,11
C,12
L,5
G,6
A,16
F,13
F,9
A,3
G,10
B,15
E,8
G,11
A,12
H,6
M,5
I,10
E,9
B,16
D,3
E,13
C,15
G,8
A,18
D,12
H,11
J,10
C,16
G,9
A,19
G,13
F,3
N,5
A,15
B,18
H,8
F,12
A,20
H,9
K,10
B,19
E,3
A,16
C,18
D,15
A,21
E,12
B,20
M,10
A,22
C,19
D,16
A,14
G,3
F,15
A,18
B,21
G,12
C,20
A,23
B,22
O,10
I,3
E,15
A,19
F,16
D,14
D,18
A,24
C,21
I,12
A,20
D,23
A,25
C,22
J,3
F,14
G,15
F,18
B,19
E,16
B,24
D,20
J,12
A,21
A,26
F,23
L,3
B,25
A,22
C,24
E,14
C,19
G,16
F,20
E,18
H,15
B,26
B,21
K,12
E,23
D,22
M,3
C,25
I,16
A,28
G,14
A,24
A,19
E,20
G,18
C,26
C,21
F,22
G,23
A,29
M,12
O,3
H,14
J,16
A,25
D,28
B,24
G,20
D,19
H,18
A,30
A,21
A,26
E,22
D,29
H,23
N,12
A,17
L,16
A,31
F,28
C,24
B,25
F,19
D,30
D,21
H,20
D,26
G,22
A,32
F,29
D,17
M,16
D,31
E,28
C,25
A,24
E,19
F,21
A,33
F,30
F,26
D,32
I,22
F,17
N,16
E,29
A,25
F,31
B,24
A,34
G,28
G,19
E,26
E,21
F,32
E,30
B,33
E,17
A,35
I,27
J,22
G,29
E,31
B,25
D,34
I,28
C,24
G,21
G,26
H,19
A,36
E,32
G,17
C,33
G,30
L,22
G,31
D,35
J,27
H,29
C,25
A,37
J,28
F,34
A,24
I,21
I,30
G,32
H,26
D,36
I,17
A,33
M,22
A,38
I,31
L,27
A,25
D,37
E,34
J,30
F,35
B,24
J,21
L,28
A,39
J,17
H,32
B,33
F,36
O,22
M,27
B,38
J,31
D,25
A,40
G,34
M,28
F,37
L,30
E,35
C,24
L,21
C,33
D,39
O,27
L,17
E,36
A,41
C,38
F,25
L,31
E,37
N,28
M,21
D,40
I,34
A,24
M,30
G,35
A,33
A,42
F,39
M,17
G,36
E,25
B,41
A,38
A,43
M,31
O,21
G,37
F,40
J,34
D,42
H,35
B,24
O,30
E,39
D,33
I,36
C,41
N,17
A,44
G,25
B,43
I,37
B,38
E,40
K,34
F,42
O,31
C,24
A,45
J,36
G,39
F,33
A,41
J,37
H,25
B,44
C,43
C,38
A,46
G,40
M,34
B,45
A,24
K,36
E,42
I,39
E,33
B,41
L,37
A,47
C,44
A,38
A,43
H,40
N,34
D,46
D,24
A,48
G,33
C,45
G,42
M,36
J,39
C,41
B,47
A,44
D,43
B,38
M,37
A,49
F,24
F,46
D,48
A,45
I,42
O,36
C,47
I,33
A,41
C,38
A,50
K,39
D,44
N,37
F,43
E,24
B,45
B,49
E,46
J,33
A,51
F,48
J,42
A,47
B,41
B,50
A,38
M,39
F,44
G,24
A,52
E,43
G,46
C,49
B,51
C,45
E,48
K,42
L,33
B,47
C,41
C,50
D,38
A,53
O,39
E,44
I,24
G,43
B,52
C,51
A,49
I,46
A,45
A,54
M,33
M,42
A,41
C,47
G,48
B,53
