concept:name,case:concept:name
Activity A,0
Activity C,0
Activity AI,0
Activity AL,0
Activity E,0
Activity AO,0
Activity N,0
Activity G,0
Activity AM,0
Activity I,0
Activity P,0
Activity O,0
Activity AJ,0
Activity M,0
Activity Q,0
Activity H,0
Activity AB,0
Activity AF,0
Activity AC,0
Activity R,0
Activity F,0
Activity D,0
Activity B,0
Activity A,1
Activity CC,1
Activity B,1
Activity A,2
Activity C,2
Activity E,2
Activity P,2
Activity Q,2
Activity S,2
Activity N,2
Activity G,2
Activity K,2
Activity M,2
Activity O,2
Activity H,2
Activity W,2
Activity V,2
Activity X,2
Activity F,2
Activity U,2
Activity AI,2
Activity AK,2
Activity AJ,2
Activity Y,2
Activity T,2
Activity R,2
Activity D,2
Activity B,2
Activity A,3
Activity BC,3
Activity BF,3
Activity BI,3
Activity BH,3
Activity BN,3
Activity BP,3
Activity A,4
Activity BE,3
Activity BC,4
Activity BO,3
Activity BP,4
Activity BM,3
Activity BH,4
Activity BQ,3
Activity BE,4
Activity BG,3
Activity BQ,4
Activity BL,3
Activity BI,4
Activity BK,3
Activity BN,4
Activity BF,4
Activity BJ,3
Activity BM,4
Activity BD,3
Activity BK,4
Activity BR,3
Activity BO,4
Activity BL,4
Activity BT,3
Activity BU,3
Activity BG,4
Activity BV,3
Activity BJ,4
Activity BX,3
Activity CB,3
Activity BD,4
Activity BW,3
Activity BR,4
Activity BY,3
Activity BT,4
Activity BS,3
Activity BV,4
Activity B,3
Activity BW,4
Activity BU,4
Activity BX,4
Activity CB,4
Activity BY,4
Activity BS,4
Activity B,4
Activity A,5
Activity AP,5
Activity AQ,5
Activity AS,5
Activity AT,5
Activity AR,5
Activity B,5
Random Activity 2,6
Random Activity 3,6
Activity A,6
Activity CD,6
Activity CE,6
Activity B,6
Random Activity 1,6
Activity A,7
Activity AP,7
Activity AQ,7
Activity AX,7
Activity AR,7
Activity B,7
Activity A,8
Activity CD,8
Activity CE,8
Activity B,8
Activity A,9
Activity C,9
Activity E,9
Activity P,9
Activity A,10
Activity M,9
Activity C,10
Activity G,9
Activity I,9
Activity Q,10
Activity AI,9
Activity E,10
Activity Q,9
Activity AI,10
Activity AB,9
Activity N,9
Activity G,10
Activity H,9
Activity AL,10
Activity AL,9
Activity N,10
Activity AF,9
Activity O,10
Activity AN,9
Activity L,10
Activity O,9
Activity P,10
Activity AM,9
Activity AB,10
Activity AJ,9
Activity AE,10
Activity AO,10
Activity AC,9
Activity AM,10
Activity F,9
Activity H,10
Activity R,9
Activity M,10
Activity AJ,10
Activity D,9
Activity AC,10
Activity B,9
Activity R,10
Activity F,10
Activity D,10
Activity B,10
Activity A,11
Activity CC,11
Activity B,11
Activity A,12
Activity C,12
Activity AI,12
Activity AL,12
Activity E,12
Activity Q,12
Activity AG,12
Activity AH,12
Activity R,12
Activity AN,12
Activity AM,12
Activity P,12
Activity N,12
Activity O,12
Activity M,12
Activity AJ,12
Activity G,12
Activity I,12
Activity H,12
Activity F,12
Activity D,12
Activity B,12
Activity A,13
Activity CD,13
Activity CE,13
Activity A,14
Activity B,13
Activity CC,14
Activity B,14
Activity A,15
Activity CD,15
Activity A,16
Activity CE,15
Activity CC,16
Activity B,15
Activity B,16
Activity A,17
Activity C,17
Activity E,17
Activity AI,17
Activity P,17
Activity A,18
Activity O,17
Activity C,18
Activity G,17
Activity AK,17
Activity E,18
Activity M,17
Activity N,17
Activity M,18
Activity I,17
Activity G,18
Activity Q,17
Activity I,18
Activity AG,17
Activity Q,18
Activity AH,17
Activity H,18
Activity H,17
