concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
B,2
A,4
C,1
B,3
A,0
C,2
A,5
A,1
D,4
C,3
A,6
B,0
B,5
A,2
F,4
A,7
B,1
A,3
B,6
C,0
C,5
D,2
A,8
C,1
E,4
D,7
D,3
C,6
A,9
F,2
A,5
A,0
A,1
G,4
B,8
A,10
F,7
F,3
A,6
D,9
B,5
B,0
E,2
A,11
D,1
E,7
H,4
C,8
D,10
B,6
A,12
F,9
E,3
C,0
C,5
D,11
G,2
F,1
G,7
A,13
F,10
C,6
A,8
G,3
A,0
B,12
E,9
A,5
E,1
A,14
F,11
I,2
I,7
B,13
A,6
B,8
E,10
D,0
A,15
G,9
I,3
C,12
D,5
D,14
J,2
G,1
J,7
E,11
C,13
C,8
A,16
G,10
B,15
B,6
I,9
A,12
J,3
F,0
F,5
F,14
A,17
L,7
I,1
G,11
K,2
C,15
C,6
A,8
A,13
D,16
I,10
D,12
K,3
A,18
J,9
E,0
E,14
M,7
D,17
E,5
I,11
A,6
J,1
B,8
A,15
M,2
A,19
B,13
J,10
F,16
G,14
G,0
M,3
B,18
L,9
F,12
F,17
N,7
G,5
A,20
L,1
D,6
C,8
N,2
J,11
B,15
D,19
C,13
O,3
K,10
A,21
E,16
I,0
E,12
I,14
C,18
E,17
M,9
D,20
H,5
M,1
C,15
F,19
A,8
A,22
K,11
F,6
B,21
M,10
A,13
J,0
G,16
G,12
F,20
A,18
J,14
A,23
O,1
G,17
N,9
B,22
E,6
A,15
E,19
M,11
B,8
D,13
C,21
D,18
L,0
A,24
I,16
N,10
I,12
E,20
L,14
D,23
H,17
G,6
G,19
O,11
A,25
C,22
C,8
F,18
B,15
F,13
A,21
M,0
J,16
J,12
D,24
M,14
G,20
F,23
A,26
H,6
H,19
B,25
A,22
O,0
B,21
F,24
L,16
E,13
E,18
A,8
A,27
L,12
O,14
C,15
B,26
H,20
E,23
C,25
A,28
B,22
C,21
G,18
E,24
G,13
D,27
M,16
D,8
M,12
G,23
A,15
C,26
A,29
A,25
B,28
A,21
I,18
G,24
C,22
F,27
N,16
H,13
O,12
A,30
F,8
I,23
A,26
D,15
B,29
B,25
C,28
J,18
A,31
B,21
I,24
E,27
A,22
D,30
E,8
J,23
C,29
F,15
D,26
A,32
C,25
L,18
A,28
B,31
C,21
J,24
D,22
G,27
A,33
F,30
D,32
G,8
L,23
E,15
A,29
F,26
M,18
D,28
A,25
A,34
C,31
F,22
A,21
L,24
I,27
E,30
B,33
F,32
D,29
G,15
M,23
H,8
A,35
E,26
F,28
N,18
D,25
A,31
E,22
D,21
J,27
B,34
M,24
G,30
A,36
E,32
F,29
C,33
B,35
O,23
H,15
E,28
G,26
F,21
G,22
D,31
F,25
L,27
A,37
O,24
C,34
I,30
D,36
A,33
G,32
E,29
A,38
C,35
H,26
E,21
F,31
G,28
E,25
M,27
H,22
B,37
A,34
F,36
J,30
A,39
B,33
G,29
I,32
B,38
A,35
G,21
O,27
G,25
H,28
A,40
E,31
L,30
C,37
B,34
C,33
E,36
B,39
H,29
J,32
A,41
D,40
B,35
C,38
I,21
G,31
M,30
I,25
A,37
C,34
A,33
A,42
C,39
G,36
L,32
D,41
H,31
F,40
C,35
A,38
J,21
A,43
O,30
J,25
A,34
B,37
D,33
A,39
H,36
D,42
A,44
M,32
F,41
A,35
K,21
B,38
E,40
C,37
D,43
K,25
D,34
B,39
A,45
F,42
B,44
E,41
F,33
B,35
O,32
M,21
M,25
A,46
G,40
A,37
F,34
F,43
C,38
E,42
C,39
G,41
C,44
B,45
C,35
E,33
A,47
O,21
A,39
E,34
O,25
E,43
H,40
A,38
B,37
D,46
G,42
I,41
A,48
B,47
A,44
C,45
A,35
