concept:name,case:concept:name
A,0
A,1
B,0
A,2
B,1
C,0
A,3
B,2
C,1
A,4
A,0
D,3
A,5
C,2
A,1
D,0
B,4
F,3
A,6
D,1
B,5
A,2
C,4
A,7
F,0
E,3
B,6
F,1
A,8
C,5
A,4
B,7
E,0
B,2
G,3
C,6
A,9
E,1
B,8
A,5
B,4
C,7
G,0
A,10
A,6
H,3
C,2
D,9
C,8
B,5
G,1
A,11
A,7
I,0
C,4
B,10
B,6
A,2
F,9
A,12
A,8
C,5
H,1
B,11
J,0
B,7
A,4
C,10
A,13
D,2
C,6
D,12
E,9
B,8
A,5
A,14
C,7
C,11
L,0
B,4
A,10
D,13
F,2
A,6
F,12
A,15
B,5
G,9
C,8
A,11
B,14
A,7
M,0
C,4
A,16
B,10
E,2
F,13
D,15
E,12
A,8
B,6
C,5
H,9
C,14
D,11
B,7
A,17
N,0
A,4
E,13
C,10
D,16
G,12
F,15
G,2
B,8
A,5
C,6
A,18
B,17
F,11
A,14
C,7
D,4
A,19
G,13
D,5
H,2
A,10
A,6
E,15
F,16
H,12
C,8
D,18
C,17
E,11
A,20
B,14
A,7
B,19
F,4
D,10
B,6
E,16
G,15
H,13
F,5
A,21
A,8
F,18
A,17
G,11
B,20
C,14
B,7
C,19
E,4
A,22
F,10
H,15
C,6
G,16
B,21
D,8
E,5
I,11
C,7
A,14
A,23
E,18
D,17
C,20
G,4
A,19
E,10
D,22
I,16
A,6
A,24
F,8
C,21
J,11
B,23
A,7
B,19
G,5
A,20
B,14
I,4
G,18
F,17
A,25
G,10
F,22
D,6
J,16
E,8
D,24
A,21
C,19
K,11
H,5
D,20
C,23
D,7
A,26
C,14
E,17
J,4
H,18
D,25
I,10
F,6
E,22
L,16
G,8
A,27
A,19
M,11
D,21
F,24
B,26
F,20
A,14
A,23
F,7
G,17
F,25
K,4
A,28
J,10
M,16
G,22
D,19
I,8
E,6
F,21
B,27
N,11
E,24
B,14
C,26
E,20
A,29
D,23
E,7
I,17
E,25
L,10
M,4
D,28
H,22
O,16
E,21
F,19
A,30
G,6
J,8
C,27
G,24
C,14
G,20
J,17
A,26
G,7
D,29
F,23
G,25
M,10
O,4
A,31
F,28
G,21
B,30
E,19
H,6
A,27
H,24
K,8
I,20
A,14
L,17
D,26
F,29
A,32
E,23
I,7
I,25
N,10
D,31
E,28
C,30
H,21
A,33
J,20
B,27
G,19
B,14
M,8
E,29
F,26
B,32
M,17
J,7
G,23
J,25
A,34
G,28
F,31
A,30
B,33
H,19
C,27
L,20
E,26
C,14
C,32
O,8
G,29
A,35
L,7
N,17
I,23
K,25
B,34
I,28
D,30
E,31
A,36
A,27
C,33
M,20
G,26
A,32
A,14
D,35
M,7
I,29
J,23
M,25
A,37
F,30
G,31
C,34
J,28
N,20
B,36
D,27
A,33
H,26
N,7
J,29
D,14
A,38
F,35
D,32
L,23
O,25
I,31
D,37
E,30
F,27
L,28
C,36
A,39
A,34
B,33
K,29
F,14
E,35
D,38
F,32
M,23
A,40
G,30
J,31
F,37
M,28
D,39
E,27
M,29
A,36
C,33
D,34
E,14
A,41
F,38
G,35
E,32
D,40
I,30
N,23
N,29
E,37
L,31
A,33
D,36
F,39
O,28
G,27
A,42
F,34
G,14
D,41
G,32
I,35
E,38
F,40
A,43
J,30
D,33
E,39
G,37
F,36
B,42
M,31
I,27
E,34
H,32
A,44
I,14
F,41
J,35
K,30
G,38
D,43
F,33
G,39
E,36
E,40
I,37
C,42
J,27
A,45
O,31
G,34
B,44
E,41
K,35
J,14
M,30
I,38
A,46
F,43
H,39
E,33
J,37
G,36
G,40
K,27
A,42
D,45
I,34
G,41
C,44
A,47
K,14
M,35
J,38
N,30
B,46
E,43
L,37
G,33
H,40
