concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
D,0
A,3
B,2
A,4
D,1
F,3
E,0
A,5
C,2
F,4
E,1
D,3
A,6
G,0
F,5
A,2
D,4
A,7
G,1
H,0
F,6
E,3
A,8
D,5
B,2
E,4
I,1
B,7
G,3
A,9
D,6
B,8
E,5
C,2
G,4
C,7
A,10
J,1
F,9
H,3
E,6
C,8
G,5
A,11
H,4
A,7
A,2
F,10
D,9
K,1
G,6
A,12
A,8
F,11
I,5
F,2
A,13
B,7
D,10
E,9
B,12
M,1
D,11
I,6
B,8
J,5
A,14
D,2
C,7
E,10
G,9
C,12
B,13
J,6
N,1
A,15
E,11
C,8
F,14
E,2
K,5
G,10
A,7
A,16
H,9
C,13
K,6
A,12
G,11
B,15
D,14
A,8
A,17
M,5
G,2
H,10
A,13
F,16
F,7
M,6
B,12
A,18
H,11
C,15
E,14
F,8
O,5
F,17
I,2
B,13
A,19
D,7
D,16
O,6
F,18
C,12
A,15
G,14
A,20
D,17
D,8
E,7
E,16
C,13
J,2
B,19
F,15
A,12
A,21
D,18
E,8
F,20
I,14
E,17
A,13
G,16
L,2
A,22
G,7
C,19
F,21
D,15
E,18
F,12
D,20
G,8
A,23
H,16
J,14
G,17
M,2
B,13
H,7
F,22
A,19
D,21
G,18
E,15
A,24
E,20
D,12
F,23
K,14
H,8
O,2
C,13
A,25
H,17
I,18
E,21
D,22
B,19
G,15
G,20
F,24
E,12
M,14
A,26
A,13
D,23
G,21
I,15
B,25
E,22
C,19
G,12
J,18
A,27
I,20
D,24
B,26
O,14
E,23
H,21
F,13
A,28
I,12
K,18
G,22
A,19
C,25
J,15
B,27
J,20
E,24
G,23
A,29
C,26
D,13
M,18
J,12
B,28
F,19
A,25
K,15
C,27
I,22
A,30
K,20
I,23
A,26
G,24
F,29
E,13
A,31
C,28
J,22
M,15
K,12
D,19
F,25
N,18
I,24
B,30
A,27
M,20
B,26
D,29
A,32
J,23
G,13
A,28
L,22
M,12
E,19
N,15
F,31
N,20
D,25
J,24
B,27
C,30
E,29
C,26
L,23
B,32
H,13
B,28
D,31
C,27
M,22
G,19
N,12
K,24
A,26
G,29
A,30
E,25
C,32
M,23
C,28
E,31
A,27
O,22
M,24
I,19
F,26
H,29
A,32
G,25
O,23
F,30
G,31
B,27
A,28
N,24
J,19
D,26
B,32
H,25
D,30
I,31
C,27
B,28
L,19
E,26
C,32
E,30
A,27
J,31
C,28
M,19
G,26
A,32
G,30
F,27
L,31
A,28
O,19
I,26
F,32
I,30
D,27
M,31
B,28
D,32
J,26
J,30
O,31
E,27
C,28
E,32
K,26
G,27
K,30
A,28
G,32
M,26
M,30
I,27
F,28
H,32
N,26
O,30
J,27
D,28
K,27
E,28
M,27
G,28
N,27
I,28
J,28
L,28
M,28
N,28
A,33
A,34
D,33
A,35
B,34
F,33
A,36
D,35
C,34
E,33
B,36
A,38
F,35
A,34
A,39
G,33
C,36
E,35
D,34
B,38
A,40
I,33
D,39
A,36
A,41
G,35
F,34
C,38
J,33
B,40
A,42
F,39
B,36
I,35
B,41
A,38
E,34
A,43
C,40
L,33
E,39
B,42
A,44
C,36
C,41
B,38
J,35
G,34
A,40
M,33
D,43
G,39
A,45
C,42
A,41
B,44
K,35
C,38
A,36
D,34
A,46
N,33
F,43
B,40
B,45
H,39
A,42
A,47
M,35
C,44
A,38
B,41
B,36
F,34
B,46
C,40
E,43
A,48
C,45
D,38
N,35
B,42
A,44
D,47
C,46
D,37
C,41
C,36
E,34
A,40
A,49
G,43
A,45
B,48
B,44
F,47
F,38
A,50
A,46
F,37
G,34
C,42
A,36
A,41
B,49
D,40
D,43
D,45
A,51
C,44
C,48
E,38
D,46
E,37
A,42
E,47
