concept:name,case:concept:name
A,0
A,1
B,0
A,2
D,1
C,0
A,3
B,2
A,4
F,1
A,0
D,3
C,2
A,5
B,4
D,0
E,1
A,6
F,3
A,2
B,5
A,7
C,4
F,0
D,6
G,1
E,3
B,2
A,8
C,5
A,4
B,7
E,0
I,1
F,6
A,9
G,3
B,8
A,5
C,2
A,10
D,4
C,7
J,1
E,6
H,3
D,9
G,0
D,5
A,11
C,8
A,7
B,10
F,9
F,4
L,1
G,6
A,12
I,0
A,8
F,5
B,11
C,10
D,7
J,0
E,9
M,1
B,12
E,4
D,8
A,14
E,5
C,11
F,7
A,10
G,9
K,0
A,15
N,1
G,4
C,12
B,14
F,8
G,5
D,10
E,7
A,11
A,16
H,9
M,0
A,12
B,15
C,14
I,4
E,8
A,17
H,5
G,7
F,10
D,16
B,11
C,15
J,4
O,0
A,18
D,12
A,14
D,17
E,10
G,8
H,7
C,11
A,19
F,16
B,18
A,15
L,4
F,12
D,14
A,20
G,10
F,17
H,8
B,19
A,11
E,16
M,4
A,21
C,18
E,12
H,10
F,14
B,20
D,11
E,17
C,19
G,16
N,4
A,18
D,21
G,12
E,14
A,23
C,20
F,11
G,17
A,19
I,16
B,18
A,24
F,21
H,12
A,20
B,23
G,14
H,17
E,11
A,25
D,19
J,16
E,21
B,24
C,18
B,20
H,14
C,23
A,26
G,11
D,25
K,16
F,19
G,21
A,27
C,24
A,18
A,23
C,20
B,26
I,11
F,25
A,28
M,16
I,21
B,27
D,18
A,24
C,26
B,23
A,29
A,20
J,11
I,22
D,28
N,16
E,25
J,21
A,30
B,24
C,27
A,26
F,18
B,20
A,13
C,23
B,29
K,11
J,22
A,31
G,25
B,30
F,28
K,21
C,24
E,18
B,13
C,20
D,26
C,29
A,32
A,27
A,23
M,11
L,22
H,25
B,31
C,30
E,28
M,21
A,33
C,13
A,24
D,23
F,26
G,18
D,27
A,29
B,32
A,20
O,11
A,34
M,22
G,28
C,31
N,21
D,24
A,13
B,33
A,30
F,23
E,26
F,27
D,20
C,32
B,29
I,18
O,22
I,28
B,34
A,31
F,24
B,30
A,36
C,33
E,27
E,23
J,18
G,26
B,13
J,28
A,32
F,20
C,29
A,37
B,31
B,36
C,34
C,30
A,33
L,18
E,24
C,13
G,27
D,32
G,23
A,38
H,26
E,20
K,28
A,29
B,37
A,30
C,31
A,39
C,36
B,33
A,34
M,18
G,24
F,32
H,27
D,38
A,13
G,20
H,23
M,28
D,29
A,40
A,31
D,30
A,36
C,37
C,33
D,39
N,18
H,24
A,41
B,34
F,38
D,13
O,28
H,20
F,29
D,31
B,40
F,30
A,42
B,36
F,39
A,37
I,35
A,33
F,13
D,41
E,38
C,34
E,29
A,43
C,40
E,30
B,37
D,42
D,33
E,13
C,36
F,41
J,35
A,34
G,38
A,44
G,29
D,43
A,40
G,30
F,33
A,45
F,42
E,41
A,36
C,37
G,13
D,34
H,29
K,35
I,38
D,44
F,43
A,46
B,40
A,37
E,42
H,30
G,41
E,33
D,36
D,45
J,38
M,35
A,47
F,44
H,13
E,43
C,40
B,46
I,41
G,33
B,37
F,45
F,36
G,42
B,47
K,38
E,44
O,35
G,43
A,49
A,40
C,46
J,41
E,36
H,33
C,37
E,45
H,42
M,38
C,47
A,50
B,49
H,43
G,44
D,40
A,46
K,41
A,51
G,36
A,37
A,47
G,45
N,38
B,50
C,49
B,46
A,52
I,44
F,40
B,51
M,41
H,36
B,37
H,45
A,53
D,47
B,52
C,50
C,46
E,40
J,44
A,49
C,51
O,41
A,54
C,37
F,47
B,53
A,46
C,52
G,40
L,44
A,55
D,49
A,50
A,51
D,54
A,37
A,56
B,46
C,53
A,52
D,55
D,50
F,49
I,40
M,44
B,51
F,54
B,37
D,52
D,56
