concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
B,2
F,1
A,4
E,0
B,3
C,2
A,5
E,1
B,4
A,6
G,0
C,3
A,2
D,5
G,1
A,7
C,4
B,6
A,3
I,0
D,2
A,8
F,5
A,4
I,1
D,7
C,6
A,9
J,0
D,8
B,3
F,2
E,5
A,10
J,1
F,7
B,4
D,9
A,6
E,2
C,3
F,8
L,0
A,11
G,5
E,7
B,10
L,1
C,4
F,9
B,6
E,8
A,3
G,2
D,11
M,0
G,7
H,5
A,13
A,4
M,1
C,10
E,9
C,6
I,2
B,3
G,8
A,14
F,11
O,0
B,13
D,4
I,7
A,10
O,1
G,9
C,3
A,15
I,8
J,2
A,6
E,11
B,14
J,7
F,4
E,12
H,9
C,13
D,10
D,15
K,2
A,3
J,8
D,6
G,11
C,14
A,17
K,7
A,13
F,10
E,4
G,12
B,3
A,18
M,2
F,6
L,8
F,15
A,14
I,11
B,17
B,13
M,7
E,10
G,4
H,12
C,3
B,14
E,15
E,6
N,2
M,8
J,11
B,18
C,17
A,20
C,13
H,4
O,7
G,10
A,3
A,21
G,6
G,15
C,14
L,11
A,17
C,18
N,8
D,20
A,13
I,10
A,22
D,3
B,21
H,6
H,15
A,14
M,11
F,20
A,23
B,17
A,18
B,13
J,10
B,22
F,3
C,21
I,16
A,24
D,14
C,17
D,23
O,11
E,20
C,13
B,18
K,10
A,25
C,22
E,3
J,16
A,21
B,24
F,14
F,23
A,17
A,26
G,20
A,13
M,10
C,18
D,25
A,22
L,16
C,24
B,21
G,3
E,14
H,20
D,17
A,18
N,10
D,26
B,13
E,23
A,28
D,22
F,25
M,16
A,24
E,19
C,21
I,3
G,14
A,29
F,17
F,26
B,18
G,23
C,13
E,25
O,16
B,28
F,22
B,24
A,30
G,19
J,3
I,14
A,21
D,29
E,26
E,17
H,23
A,13
C,18
G,25
A,31
C,28
E,22
C,24
D,30
I,19
E,27
J,14
B,21
L,3
A,32
F,29
G,26
G,17
D,13
I,25
B,31
A,28
F,30
G,22
A,24
K,14
G,27
J,19
B,32
H,17
E,29
M,3
F,13
C,21
I,26
J,25
C,31
A,34
B,24
M,14
H,27
D,28
K,19
E,30
I,22
C,32
A,35
J,26
G,29
O,3
L,25
A,21
E,13
A,31
B,34
C,24
O,14
F,28
A,36
G,30
M,19
K,26
A,32
J,22
I,29
G,13
D,35
C,34
A,37
B,21
M,25
B,31
E,28
A,24
O,19
E,33
H,30
D,32
B,36
L,22
J,29
A,38
M,26
C,31
I,13
F,35
C,21
D,37
A,34
O,25
G,33
G,28
D,24
A,39
C,36
F,32
B,38
M,22
L,29
A,31
N,26
E,35
B,34
A,21
J,13
A,40
F,37
H,33
H,28
F,24
E,32
D,39
O,22
A,36
C,38
A,41
G,35
B,31
M,29
B,21
L,13
E,37
D,40
C,34
A,42
G,32
E,24
D,41
F,39
D,36
H,35
A,38
C,31
N,29
C,21
M,13
A,43
F,40
G,37
A,34
B,42
F,41
I,32
G,24
E,39
F,36
B,38
A,44
A,31
A,21
N,13
B,43
D,34
I,37
E,40
H,24
C,42
A,45
G,39
E,41
J,32
D,44
E,36
C,38
D,31
B,21
A,46
J,37
F,34
C,43
G,40
H,39
G,41
B,45
K,32
A,42
A,38
F,31
F,44
G,36
A,47
D,46
C,21
E,34
L,37
A,43
H,41
A,48
C,45
D,42
M,32
D,38
E,44
H,36
E,31
F,46
B,47
A,21
M,37
G,34
B,43
D,48
A,45
F,42
G,44
F,38
O,32
E,46
A,50
G,31
C,47
B,21
I,34
N,37
F,48
D,45
C,43
A,51
I,44
E,38
G,46
B,50
I,31
E,42
A,47
C,21
J,34
A,52
B,51
E,48
F,45
A,43
J,44
G,38
J,31
C,50
