concept:name,case:concept:name
A,0
A,1
D,0
A,2
D,1
A,3
F,0
D,2
F,1
A,4
D,3
E,0
A,5
F,2
E,1
D,4
F,3
A,6
G,0
B,5
E,2
A,7
F,4
G,1
B,6
E,3
A,8
H,0
C,5
G,2
B,7
E,4
I,1
A,9
G,3
C,6
D,8
A,5
I,2
G,4
A,10
C,7
J,1
I,3
B,9
A,6
F,8
A,11
B,5
J,2
A,7
D,10
H,4
J,3
L,1
A,12
C,9
B,6
E,8
C,5
B,11
K,2
A,13
D,7
F,10
M,1
L,3
C,6
A,9
D,12
A,14
G,8
C,11
A,5
F,7
B,13
M,2
E,10
M,3
O,1
A,15
F,12
B,9
A,6
A,11
N,2
E,7
H,8
B,14
D,5
C,13
A,16
G,10
N,3
D,15
E,12
D,6
C,9
G,7
D,11
A,17
C,14
F,5
A,13
D,16
H,10
F,15
A,18
G,12
F,6
I,7
D,17
F,11
E,5
A,9
A,14
A,19
F,16
B,13
B,18
H,12
E,11
J,7
E,15
E,6
A,20
F,17
G,5
B,9
D,14
B,19
E,16
C,13
C,18
A,21
G,11
L,7
G,6
G,15
E,17
D,20
C,19
H,5
F,14
A,22
C,9
A,13
A,18
G,16
B,21
H,15
I,11
I,6
M,7
A,23
G,17
E,14
F,20
B,22
B,13
A,19
A,9
D,18
H,16
C,21
A,24
J,6
J,11
I,17
N,7
D,23
G,14
E,20
B,19
C,22
B,9
F,18
A,25
C,13
D,24
A,21
J,17
L,6
K,11
A,22
A,26
F,23
C,19
G,20
C,9
B,25
E,18
H,14
A,13
L,17
F,24
A,27
B,21
M,6
M,11
D,22
D,26
I,20
E,23
A,9
G,18
A,19
C,25
A,28
D,13
M,17
C,21
E,24
D,27
N,6
F,26
N,11
A,29
F,22
J,20
I,18
B,19
B,9
G,23
D,28
A,25
O,17
F,13
A,21
A,30
G,24
F,27
E,26
B,29
E,22
F,28
J,18
K,20
C,9
C,19
A,31
H,23
E,13
D,25
D,30
E,27
B,21
G,26
H,24
C,29
K,18
A,32
G,22
M,20
E,28
A,9
A,19
B,31
F,25
G,13
I,26
A,33
A,29
C,21
F,30
G,27
M,18
I,22
D,32
G,28
C,31
O,20
B,19
D,9
A,34
H,13
B,29
D,33
E,25
A,21
E,30
J,26
I,27
O,18
A,35
H,28
C,19
J,22
F,9
F,32
B,34
A,31
C,29
F,33
G,25
G,30
A,36
K,26
B,21
D,35
J,27
A,19
K,22
C,34
E,9
E,32
A,37
A,29
E,33
B,31
I,30
D,36
M,26
K,27
F,35
I,25
C,21
A,38
G,32
G,9
M,22
B,19
D,37
A,34
J,30
D,29
G,33
M,27
A,39
E,35
C,31
F,36
O,26
J,25
A,21
I,32
O,22
I,9
C,19
B,38
A,40
F,37
N,27
D,34
L,30
F,29
I,33
D,39
L,25
G,35
A,31
E,36
A,41
B,21
J,32
J,9
A,19
F,40
C,38
M,30
E,37
F,34
E,29
J,33
A,42
I,35
G,36
B,31
M,25
F,39
B,41
C,21
K,9
L,32
B,19
O,30
Q,40
A,43
A,38
G,37
E,34
K,33
B,42
G,29
E,39
I,36
N,25
C,31
C,41
J,35
A,44
M,32
D,38
E,40
M,9
C,19
G,34
F,43
A,21
H,37
M,33
A,45
J,36
A,41
A,31
I,29
G,39
C,42
K,35
B,44
G,40
N,32
F,38
O,9
Q,43
I,34
D,21
A,46
A,19
L,36
O,33
I,39
B,45
D,31
J,29
C,44
A,42
B,41
M,35
A,47
E,38
H,40
E,43
J,34
F,21
B,19
M,36
F,46
J,39
C,45
A,48
L,29
A,44
F,31
C,41
B,42
N,35
G,38
B,47
G,43
K,34
A,49
E,21
A,45
O,36
C,19
Q,46
B,48
K,39
B,44
E,31
A,41
M,29
A,50
C,42
C,47
