concept:name,case:concept:name
A,0
A,1
F,0
A,2
F,1
A,3
D,0
B,2
D,1
A,4
F,3
E,0
A,5
C,2
E,1
F,4
D,3
G,0
A,6
F,5
G,1
A,2
D,4
A,7
I,0
F,6
E,3
D,5
A,8
I,1
B,2
E,4
F,7
J,0
G,3
D,6
A,9
E,5
F,8
G,4
D,7
J,1
C,2
A,10
K,0
H,3
B,9
G,5
E,6
A,11
I,4
D,8
L,1
E,7
A,2
B,10
M,0
A,12
C,9
I,5
G,6
F,11
J,4
E,8
M,1
G,7
B,2
C,10
A,13
O,0
A,9
H,6
B,12
L,4
J,5
D,11
G,8
A,14
O,1
A,10
C,2
I,7
F,13
A,15
F,9
M,4
C,12
K,5
E,11
I,8
B,14
F,10
J,7
A,2
A,16
D,13
D,9
A,12
B,15
M,5
O,4
G,11
C,14
A,17
J,8
D,10
L,7
B,2
B,16
E,13
F,12
E,9
A,18
C,15
N,5
L,8
I,11
A,14
F,17
E,10
M,7
G,9
C,16
A,19
C,2
G,13
D,12
B,18
A,15
J,11
M,8
B,14
D,17
A,20
O,7
A,2
F,19
I,9
G,10
A,16
H,13
E,12
C,18
A,21
O,8
F,15
F,20
K,11
E,17
B,2
C,14
D,19
J,9
F,16
A,22
H,10
A,18
G,12
B,21
D,15
D,20
G,17
M,11
C,2
A,23
A,14
E,19
K,9
F,22
D,16
C,21
E,15
A,24
B,18
N,11
E,20
H,12
H,17
A,2
F,23
F,14
G,19
D,22
E,16
A,25
M,9
G,15
A,21
B,24
C,18
G,20
A,26
D,14
F,2
G,16
E,22
D,23
I,19
F,25
N,9
H,15
B,21
C,24
A,27
A,18
I,20
E,14
B,26
I,16
G,22
E,23
J,19
D,2
A,28
F,18
D,25
A,24
C,21
J,20
G,14
B,27
C,26
A,29
J,16
H,22
D,18
E,25
G,23
B,28
L,19
E,2
B,24
A,21
H,14
A,30
C,27
L,20
B,29
A,26
E,18
L,16
A,31
M,19
C,28
I,23
G,25
C,24
G,2
B,21
A,27
B,30
M,20
B,26
A,32
C,29
M,16
G,18
H,25
A,28
A,24
N,19
B,31
J,23
C,21
H,2
B,27
A,33
C,30
N,20
F,32
A,29
C,26
O,16
F,28
L,23
C,31
A,34
I,18
B,24
A,21
B,33
A,30
C,27
D,32
B,29
A,26
A,35
M,23
A,31
D,28
F,34
J,18
C,24
A,36
B,21
C,33
F,30
A,27
C,29
E,32
B,35
B,26
O,23
E,28
F,31
A,37
K,18
A,24
D,34
C,21
A,29
B,27
F,36
D,30
A,33
G,32
A,38
C,26
D,31
C,35
G,28
M,18
B,37
F,24
E,34
A,21
A,39
E,30
D,36
B,29
B,38
F,33
C,27
H,32
A,26
E,31
H,28
N,18
A,35
C,37
A,40
B,21
D,24
G,34
F,39
G,30
C,29
E,36
D,33
F,26
A,41
C,38
G,31
A,27
A,37
F,35
E,24
F,40
C,21
H,30
D,39
A,29
A,42
G,36
E,33
H,34
D,26
B,27
H,31
F,41
A,38
A,43
D,40
G,24
B,37
D,35
E,39
A,21
F,42
F,29
G,33
H,36
E,26
A,44
C,27
B,38
D,41
F,21
C,37
E,35
E,40
B,43
G,39
H,24
D,42
D,29
A,45
H,33
G,26
A,27
F,44
C,38
D,21
E,41
G,35
E,42
A,46
A,37
E,29
H,39
G,40
C,43
B,45
I,26
D,44
A,47
A,38
F,27
B,46
E,21
G,42
G,41
I,35
B,37
G,29
C,45
A,43
A,48
I,40
J,26
B,47
D,27
B,38
E,44
I,41
C,46
G,21
J,35
H,42
A,49
H,29
A,45
C,37
J,40
F,43
B,48
L,26
C,47
C,38
A,50
G,44
E,27
J,41
A,46
B,45
L,35
I,21
A,37
B,49
D,43
K,40
A,51
C,48
M,26
A,47
A,38
B,50
