concept:name,case:concept:name
A,0
A,1
F,0
A,2
B,1
D,0
A,3
F,2
A,4
C,1
E,0
B,3
A,5
D,2
F,4
A,1
G,0
A,6
C,3
E,2
B,5
B,1
D,4
A,7
H,0
B,6
A,3
G,2
C,5
A,8
F,7
C,1
E,4
A,9
C,6
F,3
I,2
D,7
F,8
A,5
A,1
A,10
G,4
B,9
A,6
D,3
E,7
J,2
A,11
D,8
F,5
B,1
F,10
C,9
A,12
E,3
B,6
G,7
F,11
K,2
E,8
D,5
D,10
A,13
C,1
A,9
F,12
C,6
D,11
G,3
G,8
M,2
I,7
A,14
A,1
E,5
B,13
E,10
F,9
A,6
A,15
E,11
D,12
I,3
J,7
O,2
G,5
B,14
F,1
G,10
C,13
A,16
G,11
D,9
F,6
F,15
E,12
J,3
A,17
L,7
I,5
C,14
I,11
A,13
I,10
B,16
D,1
A,18
D,6
E,9
D,15
G,12
F,17
M,7
A,14
K,3
J,5
A,19
J,11
C,16
E,1
J,10
B,18
E,6
G,9
O,7
E,15
A,20
H,12
D,17
F,14
M,3
K,5
F,19
L,10
L,11
A,16
G,1
A,21
C,18
G,6
G,15
I,9
F,20
E,17
D,14
D,19
M,5
A,22
O,3
M,10
M,11
F,16
B,21
H,1
A,18
I,6
J,9
I,15
A,23
D,20
E,19
N,5
G,17
D,16
B,22
O,11
N,10
J,6
C,21
F,18
A,24
J,15
K,9
B,23
E,20
G,19
E,16
A,25
D,18
K,6
C,22
A,21
F,24
M,9
K,15
C,23
I,19
G,20
M,6
G,16
E,18
B,25
B,21
A,22
N,9
A,27
D,24
M,15
A,23
J,19
C,21
I,16
N,6
G,18
C,25
E,24
B,22
F,27
K,19
A,29
B,23
N,15
J,16
A,21
H,18
C,22
A,25
D,27
E,26
G,24
M,19
C,23
F,29
L,16
F,21
A,31
B,25
G,26
A,22
E,27
N,19
D,21
A,23
I,24
D,29
M,16
F,31
C,25
B,22
H,26
G,27
J,24
E,21
B,23
A,25
O,16
A,34
E,29
D,31
C,22
I,27
A,35
L,24
C,23
I,28
A,22
F,34
G,21
B,25
G,29
E,31
A,36
J,27
B,35
M,24
A,23
H,21
D,34
J,28
G,31
B,22
C,25
E,33
F,36
K,27
C,35
N,24
E,34
A,38
B,23
H,31
L,28
A,25
E,30
G,33
A,39
D,36
M,27
C,23
F,38
A,35
G,34
A,40
M,28
B,25
B,39
G,30
H,33
E,36
A,23
O,27
A,41
F,35
D,38
I,34
E,37
C,39
B,40
C,25
O,28
A,42
G,36
I,30
B,23
D,35
F,41
E,38
A,39
G,37
J,34
A,43
A,25
C,40
F,42
J,30
H,36
D,41
C,23
A,44
E,35
G,38
H,37
F,39
L,34
F,43
F,25
A,40
D,42
A,45
L,30
A,32
E,41
G,35
B,44
A,23
I,38
M,34
D,39
A,46
D,25
D,43
B,45
F,40
M,30
E,42
F,32
B,23
H,35
C,44
G,41
A,47
D,40
J,38
O,34
E,43
F,46
E,25
O,30
C,45
A,48
A,44
G,42
H,41
D,32
L,38
F,47
E,40
A,49
D,46
G,43
G,25
A,45
F,48
I,42
A,50
G,40
B,44
E,32
M,38
D,47
I,43
E,46
F,49
H,25
B,45
D,48
J,42
G,32
F,50
O,38
H,40
C,44
E,47
G,46
A,52
D,49
J,43
C,45
K,42
E,48
I,32
A,53
G,47
A,44
D,50
B,52
I,46
L,43
E,49
A,45
A,54
J,32
G,48
F,53
M,42
I,47
E,50
B,44
A,55
M,43
J,46
C,52
F,54
G,49
B,45
D,53
K,32
H,48
N,42
J,47
A,56
G,50
N,43
F,55
C,44
D,54
L,46
C,45
E,53
I,49
A,57
A,52
M,32
L,47
B,56
D,55
I,50
A,58
E,54
A,44
M,46
F,57
A,45
N,32
G,53
J,49
