concept:name,case:concept:name
A,0
A,1
D,0
D,1
A,3
F,0
A,4
B,3
F,1
E,0
D,4
C,3
A,6
E,1
E,2
G,0
F,4
A,7
A,3
B,6
G,2
G,1
H,0
B,3
E,4
D,7
C,6
H,2
I,1
C,3
A,10
G,4
A,6
F,7
J,1
A,11
A,3
D,6
I,4
B,10
E,7
E,8
L,1
B,11
F,6
B,3
A,13
C,10
J,4
G,7
G,8
C,11
M,1
A,14
E,6
A,10
C,3
L,4
B,13
H,7
A,15
H,8
B,5
A,11
O,1
B,14
D,10
G,6
A,16
M,4
C,13
D,15
C,5
D,11
A,17
C,14
H,6
F,10
N,4
B,16
F,15
A,13
A,18
A,5
F,11
D,17
A,14
A,19
C,16
E,15
B,13
E,10
B,18
D,5
A,20
E,11
D,14
F,17
A,16
B,19
E,12
G,15
C,18
G,10
C,13
A,21
F,5
D,20
G,11
E,17
F,14
D,16
C,19
A,22
G,12
A,18
H,10
A,13
H,15
E,5
B,21
H,11
G,17
A,23
F,20
D,22
A,19
D,13
B,18
E,14
F,16
I,12
A,24
C,21
D,23
G,5
I,17
E,20
B,19
F,22
C,18
F,13
A,25
E,16
G,14
J,12
A,21
F,23
D,24
J,17
H,5
A,26
G,20
E,22
C,19
B,25
E,13
G,16
A,18
K,12
I,14
B,21
A,27
E,23
A,9
F,24
L,17
A,19
B,26
H,20
I,16
C,25
G,13
G,22
B,18
M,12
C,21
J,14
D,27
G,23
B,9
E,24
M,17
B,19
C,26
A,29
A,25
H,13
J,16
I,22
C,18
N,12
A,21
A,30
L,14
C,9
I,23
F,27
G,24
C,19
O,17
D,29
A,26
B,25
L,16
J,22
A,18
A,31
J,23
A,9
D,21
B,30
M,14
E,27
A,19
C,25
A,32
H,24
D,26
D,31
M,16
B,18
F,29
L,23
L,22
F,21
D,9
C,30
O,14
G,27
A,25
F,26
D,19
O,16
B,32
F,31
E,29
C,18
A,34
M,23
M,22
E,21
F,9
A,30
E,26
I,27
F,19
B,25
A,35
E,31
B,34
C,32
G,29
A,18
N,23
N,22
G,21
E,9
A,36
D,30
J,27
G,26
C,25
E,19
B,35
G,31
A,32
C,34
A,37
H,29
I,21
D,18
B,36
G,9
F,30
K,27
I,26
A,38
C,35
I,31
D,32
G,19
A,25
A,34
C,36
B,37
F,18
J,21
I,9
J,26
E,30
A,35
M,27
F,28
J,31
D,38
F,32
A,36
H,19
B,25
A,40
D,34
C,37
J,9
I,33
E,18
K,21
E,28
K,26
G,30
D,35
O,27
K,31
A,41
F,38
C,25
E,32
D,36
J,33
B,40
F,34
M,21
K,9
A,37
A,42
G,18
G,28
B,41
F,35
M,31
M,26
E,38
I,30
G,32
A,25
L,33
A,43
O,21
E,34
F,36
M,9
C,40
D,37
I,28
I,18
B,42
E,35
C,41
O,31
J,30
A,44
N,26
G,38
I,32
B,25
M,33
B,43
O,9
F,37
G,34
J,18
A,45
A,40
J,28
G,35
A,41
D,44
K,30
C,42
J,32
C,43
H,38
A,46
O,33
C,25
K,18
E,37
H,34
B,40
I,35
K,28
D,45
F,44
D,41
M,30
A,42
K,32
A,43
B,46
A,25
A,48
C,40
F,45
G,37
M,18
J,35
M,28
F,41
E,44
M,32
O,30
B,42
A,39
B,43
A,49
D,25
A,40
C,46
I,37
O,18
D,48
E,41
E,45
K,35
G,44
O,28
C,42
D,39
N,32
A,50
C,43
D,49
F,25
A,46
D,40
A,51
G,45
F,48
G,41
J,37
M,35
I,44
F,39
A,42
E,47
B,50
F,49
E,25
A,52
D,46
A,43
F,40
B,51
H,45
E,48
K,37
O,35
I,41
J,44
D,42
E,39
E,49
A,53
G,25
G,47
C,50
D,52
F,46
E,40
J,41
A,54
G,48
C,51
M,37
G,49
L,44
I,25
